Response,Emotions,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
YELLOW,STRESSED,response_markdown,5f316605b2997d63c9414bbf,1383.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
RED,DISGUSTED,response_markdown,5f316605b2997d63c9414bbf,3858.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
PURPLE,SATISFIED,response_markdown,5f316605b2997d63c9414bbf,436.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
YELLOW,SURPRISED,response_markdown,5f316605b2997d63c9414bbf,667.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
YELLOW,ASTONISHED,response_markdown,5f316605b2997d63c9414bbf,871.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
BLUE,SERENE,response_markdown,5f316605b2997d63c9414bbf,703.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
BLUE,SLEEPY,response_markdown,5f316605b2997d63c9414bbf,2728.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
BLUE,CALM,response_markdown,5f316605b2997d63c9414bbf,695.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
RED,ALARMED,response_markdown,5f316605b2997d63c9414bbf,726.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
ORANGE,TIRED,response_markdown,5f316605b2997d63c9414bbf,878.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
GREEN,EXCITED,response_markdown,5f316605b2997d63c9414bbf,1673.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
RED,ANGRY,response_markdown,5f316605b2997d63c9414bbf,663.0,3_ Emotion & Color Association Phase_ENGLISH,1835583.0
YELLOW,SATISFIED,response_markdown,5f3165e1aec57c65124130d1,475.9550000017043,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
BLUE,STRESSED,response_markdown,5f3165e1aec57c65124130d1,1308.694999999716,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
BLUE,SAD,response_markdown,5f3165e1aec57c65124130d1,828.1399999978021,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
RED,DISGUSTED,response_markdown,5f3165e1aec57c65124130d1,354.60500000044703,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
YELLOW,SLEEPY,response_markdown,5f3165e1aec57c65124130d1,150.7800000035786,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
ORANGE,EXCITED,response_markdown,5f3165e1aec57c65124130d1,730.3499999979977,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
RED,FRUSTRATED,response_markdown,5f3165e1aec57c65124130d1,1655.7400000019695,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
BLUE,CALM,response_markdown,5f3165e1aec57c65124130d1,513.0900000003749,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
GREEN,BORED,response_markdown,5f3165e1aec57c65124130d1,635.0099999981467,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
YELLOW,HAPPY,response_markdown,5f3165e1aec57c65124130d1,536.5249999958905,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
PURPLE,SERENE,response_markdown,5f3165e1aec57c65124130d1,417.7750000017113,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
ORANGE,AFRAID,response_markdown,5f3165e1aec57c65124130d1,188.24499999755065,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
BLUE,DEPRESSED,response_markdown,5f3165e1aec57c65124130d1,1263.0950000020675,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
ORANGE,ALARMED,response_markdown,5f3165e1aec57c65124130d1,658.4900000016205,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
GREEN,TIRED,response_markdown,5f3165e1aec57c65124130d1,426.16000000271015,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
ORANGE,ASTONISHED,response_markdown,5f3165e1aec57c65124130d1,580.9750000044005,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
RED,ANGRY,response_markdown,5f3165e1aec57c65124130d1,507.5299999953131,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
PURPLE,SURPRISED,response_markdown,5f3165e1aec57c65124130d1,925.3300000054878,3_ Emotion & Color Association Phase_ENGLISH,1835579.0
BLUE,SATISFIED,response_markdown,5f3167f5d5b96300091cc1da,321.3999999998123,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
BLUE,SAD,response_markdown,5f3167f5d5b96300091cc1da,167.1599999999671,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
RED,ALARMED,response_markdown,5f3167f5d5b96300091cc1da,111.54999999962456,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
YELLOW,AFRAID,response_markdown,5f3167f5d5b96300091cc1da,5609.164999999848,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
BLUE,SLEEPY,response_markdown,5f3167f5d5b96300091cc1da,2769.5400000002337,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
GREEN,DISGUSTED,response_markdown,5f3167f5d5b96300091cc1da,506.760000000213,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
PURPLE,HAPPY,response_markdown,5f3167f5d5b96300091cc1da,1416.2899999992078,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
BLUE,TIRED,response_markdown,5f3167f5d5b96300091cc1da,395.17499999965366,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
BLUE,CALM,response_markdown,5f3167f5d5b96300091cc1da,205.05499999944004,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
BLUE,SERENE,response_markdown,5f3167f5d5b96300091cc1da,28.83000000019092,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
YELLOW,EXCITED,response_markdown,5f3167f5d5b96300091cc1da,1327.4949999995297,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
RED,ANGRY,response_markdown,5f3167f5d5b96300091cc1da,397.2549999998592,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
RED,STRESSED,response_markdown,5f3167f5d5b96300091cc1da,2673.5650000000605,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
BLUE,DEPRESSED,response_markdown,5f3167f5d5b96300091cc1da,449.8600000006263,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
ORANGE,SURPRISED,response_markdown,5f3167f5d5b96300091cc1da,1039.5699999999051,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
ORANGE,ASTONISHED,response_markdown,5f3167f5d5b96300091cc1da,360.3100000000268,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
GREEN,BORED,response_markdown,5f3167f5d5b96300091cc1da,1220.0599999996484,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
RED,FRUSTRATED,response_markdown,5f3167f5d5b96300091cc1da,765.690000000177,3_ Emotion & Color Association Phase_ENGLISH,1835637.0
RED,ANGRY,response_markdown,5f31842ac8616a03ae936297,874.5599999092519,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
RED,AFRAID,response_markdown,5f31842ac8616a03ae936297,684.4849998597056,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
YELLOW,BORED,response_markdown,5f31842ac8616a03ae936297,1137.275000102818,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
ORANGE,SURPRISED,response_markdown,5f31842ac8616a03ae936297,680.7599999010563,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
BLUE,SLEEPY,response_markdown,5f31842ac8616a03ae936297,385.06999984383583,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
RED,FRUSTRATED,response_markdown,5f31842ac8616a03ae936297,754.1000000201166,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
RED,DISGUSTED,response_markdown,5f31842ac8616a03ae936297,586.284999968484,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
ORANGE,HAPPY,response_markdown,5f31842ac8616a03ae936297,1276.0349998716265,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
ORANGE,CALM,response_markdown,5f31842ac8616a03ae936297,1531.0649999883026,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
ORANGE,SATISFIED,response_markdown,5f31842ac8616a03ae936297,816.64999993518,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
BLUE,DEPRESSED,response_markdown,5f31842ac8616a03ae936297,357.7400001231581,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
RED,STRESSED,response_markdown,5f31842ac8616a03ae936297,308.60499991104007,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
ORANGE,ASTONISHED,response_markdown,5f31842ac8616a03ae936297,650.215000147,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
RED,ALARMED,response_markdown,5f31842ac8616a03ae936297,399.0899999625981,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
BLUE,TIRED,response_markdown,5f31842ac8616a03ae936297,429.8450001515448,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
BLUE,SERENE,response_markdown,5f31842ac8616a03ae936297,275.0200000591576,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
BLUE,SAD,response_markdown,5f31842ac8616a03ae936297,1274.5399998966604,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
YELLOW,EXCITED,response_markdown,5f31842ac8616a03ae936297,2524.3049999699,3_ Emotion & Color Association Phase_ENGLISH,1836362.0
PURPLE,AFRAID,response_markdown,5f33fcefad263a266345cc01,6042.3050000099465,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
BLUE,DEPRESSED,response_markdown,5f33fcefad263a266345cc01,569.4900000235066,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
YELLOW,SERENE,response_markdown,5f33fcefad263a266345cc01,808.4450000023935,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
BLUE,TIRED,response_markdown,5f33fcefad263a266345cc01,14295.129999984056,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
RED,ANGRY,response_markdown,5f33fcefad263a266345cc01,396.775000001071,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
YELLOW,CALM,response_markdown,5f33fcefad263a266345cc01,3028.375000023516,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
ORANGE,BORED,response_markdown,5f33fcefad263a266345cc01,3197.4150000023656,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
ORANGE,ALARMED,response_markdown,5f33fcefad263a266345cc01,1838.0949999846048,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
BLUE,SLEEPY,response_markdown,5f33fcefad263a266345cc01,343.0300000181888,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
ORANGE,STRESSED,response_markdown,5f33fcefad263a266345cc01,361.65999999502674,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
GREEN,SATISFIED,response_markdown,5f33fcefad263a266345cc01,11615.590000001248,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
ORANGE,ASTONISHED,response_markdown,5f33fcefad263a266345cc01,5156.674999976531,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
ORANGE,SURPRISED,response_markdown,5f33fcefad263a266345cc01,2139.4800000125542,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
BLUE,SAD,response_markdown,5f33fcefad263a266345cc01,1429.740000021411,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
RED,DISGUSTED,response_markdown,5f33fcefad263a266345cc01,2316.2850000080653,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
YELLOW,HAPPY,response_markdown,5f33fcefad263a266345cc01,609.7799999988638,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
ORANGE,EXCITED,response_markdown,5f33fcefad263a266345cc01,1002.6699999871198,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
ORANGE,FRUSTRATED,response_markdown,5f33fcefad263a266345cc01,451.26500001060776,3_ Emotion & Color Association Phase_ENGLISH,1844581.0
YELLOW,EXCITED,response_markdown,5f33d83c9e8147217273058f,6393.809999921359,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
RED,AFRAID,response_markdown,5f33d83c9e8147217273058f,2685.174999991432,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
YELLOW,HAPPY,response_markdown,5f33d83c9e8147217273058f,3688.805000041612,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
BLUE,DEPRESSED,response_markdown,5f33d83c9e8147217273058f,480.8150000171736,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
RED,FRUSTRATED,response_markdown,5f33d83c9e8147217273058f,2587.855000048876,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
RED,ALARMED,response_markdown,5f33d83c9e8147217273058f,333.9299999643117,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
BLUE,TIRED,response_markdown,5f33d83c9e8147217273058f,1026.1350000509992,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
BLUE,SAD,response_markdown,5f33d83c9e8147217273058f,341.5899999672547,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
ORANGE,SATISFIED,response_markdown,5f33d83c9e8147217273058f,655.875000054948,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
YELLOW,ASTONISHED,response_markdown,5f33d83c9e8147217273058f,4511.965000070632,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
BLUE,CALM,response_markdown,5f33d83c9e8147217273058f,181.36499996762723,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
PURPLE,SERENE,response_markdown,5f33d83c9e8147217273058f,742.1149999136105,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
PURPLE,SLEEPY,response_markdown,5f33d83c9e8147217273058f,535.5999999446794,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
RED,ANGRY,response_markdown,5f33d83c9e8147217273058f,526.634999900125,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
GREEN,BORED,response_markdown,5f33d83c9e8147217273058f,240.85499998182055,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
GREEN,DISGUSTED,response_markdown,5f33d83c9e8147217273058f,201.6399999847636,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
ORANGE,SURPRISED,response_markdown,5f33d83c9e8147217273058f,2493.140000035055,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
RED,STRESSED,response_markdown,5f33d83c9e8147217273058f,3719.939999980852,3_ Emotion & Color Association Phase_ENGLISH,1843149.0
RED,FRUSTRATED,response_markdown,5f33d9618ec89421e86ecb13,879.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
PURPLE,SERENE,response_markdown,5f33d9618ec89421e86ecb13,564.9999999999964,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
YELLOW,ASTONISHED,response_markdown,5f33d9618ec89421e86ecb13,447.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
BLUE,SAD,response_markdown,5f33d9618ec89421e86ecb13,540.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
BLUE,CALM,response_markdown,5f33d9618ec89421e86ecb13,365.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
RED,ANGRY,response_markdown,5f33d9618ec89421e86ecb13,408.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
BLUE,DEPRESSED,response_markdown,5f33d9618ec89421e86ecb13,111.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
ORANGE,STRESSED,response_markdown,5f33d9618ec89421e86ecb13,432.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
YELLOW,HAPPY,response_markdown,5f33d9618ec89421e86ecb13,961.0000000000072,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
RED,ALARMED,response_markdown,5f33d9618ec89421e86ecb13,549.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
GREEN,DISGUSTED,response_markdown,5f33d9618ec89421e86ecb13,222.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
YELLOW,SATISFIED,response_markdown,5f33d9618ec89421e86ecb13,1639.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
RED,AFRAID,response_markdown,5f33d9618ec89421e86ecb13,163.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
ORANGE,BORED,response_markdown,5f33d9618ec89421e86ecb13,1049.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
BLUE,SLEEPY,response_markdown,5f33d9618ec89421e86ecb13,153.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
ORANGE,EXCITED,response_markdown,5f33d9618ec89421e86ecb13,157.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
ORANGE,SURPRISED,response_markdown,5f33d9618ec89421e86ecb13,759.0000000000146,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
BLUE,TIRED,response_markdown,5f33d9618ec89421e86ecb13,722.0,3_ Emotion & Color Association Phase_ENGLISH,1843182.0
BLUE,CALM,response_markdown,5f33d89d1fe9182170bba9df,994.0200001001358,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
BLUE,SLEEPY,response_markdown,5f33d89d1fe9182170bba9df,231.6649998538196,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
BLUE,DEPRESSED,response_markdown,5f33d89d1fe9182170bba9df,199.30500024929643,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
GREEN,DISGUSTED,response_markdown,5f33d89d1fe9182170bba9df,129.88500017672777,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
BLUE,BORED,response_markdown,5f33d89d1fe9182170bba9df,89.48499988764524,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
RED,ANGRY,response_markdown,5f33d89d1fe9182170bba9df,113.0949999205768,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
RED,ALARMED,response_markdown,5f33d89d1fe9182170bba9df,137.0999999344349,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
YELLOW,AFRAID,response_markdown,5f33d89d1fe9182170bba9df,290.99499993026257,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
ORANGE,STRESSED,response_markdown,5f33d89d1fe9182170bba9df,333.2849997095764,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
YELLOW,EXCITED,response_markdown,5f33d89d1fe9182170bba9df,166.78500035777688,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
RED,FRUSTRATED,response_markdown,5f33d89d1fe9182170bba9df,158.58499985188246,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
RED,ASTONISHED,response_markdown,5f33d89d1fe9182170bba9df,234.02999993413687,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
BLUE,TIRED,response_markdown,5f33d89d1fe9182170bba9df,155.6599996984005,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
ORANGE,SURPRISED,response_markdown,5f33d89d1fe9182170bba9df,91.66999999433756,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
BLUE,SERENE,response_markdown,5f33d89d1fe9182170bba9df,104.58500031381844,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
YELLOW,HAPPY,response_markdown,5f33d89d1fe9182170bba9df,90.25999996811152,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
BLUE,SAD,response_markdown,5f33d89d1fe9182170bba9df,215.79500008374453,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
GREEN,SATISFIED,response_markdown,5f33d89d1fe9182170bba9df,20.18499979749322,3_ Emotion & Color Association Phase_ENGLISH,1843183.0
BLUE,SERENE,response_markdown,5f33d97302886021f1c3ef24,690.6299999682233,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
RED,ALARMED,response_markdown,5f33d97302886021f1c3ef24,4271.884999936447,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
BLUE,SAD,response_markdown,5f33d97302886021f1c3ef24,4028.4499999834234,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
ORANGE,FRUSTRATED,response_markdown,5f33d97302886021f1c3ef24,1654.1849999921396,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
YELLOW,HAPPY,response_markdown,5f33d97302886021f1c3ef24,3594.8099999222904,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
YELLOW,SATISFIED,response_markdown,5f33d97302886021f1c3ef24,3016.1000000080094,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
GREEN,STRESSED,response_markdown,5f33d97302886021f1c3ef24,5934.064999921247,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
BLUE,SLEEPY,response_markdown,5f33d97302886021f1c3ef24,249.15500008501112,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
GREEN,DISGUSTED,response_markdown,5f33d97302886021f1c3ef24,231.99000000022352,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
PURPLE,EXCITED,response_markdown,5f33d97302886021f1c3ef24,1939.1300000716,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
RED,ANGRY,response_markdown,5f33d97302886021f1c3ef24,195.3950000461191,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
BLUE,TIRED,response_markdown,5f33d97302886021f1c3ef24,909.360000048764,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
BLUE,CALM,response_markdown,5f33d97302886021f1c3ef24,1141.4050000021234,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
ORANGE,SURPRISED,response_markdown,5f33d97302886021f1c3ef24,2199.6600000420585,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
ORANGE,ASTONISHED,response_markdown,5f33d97302886021f1c3ef24,1225.755000021309,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
BLUE,BORED,response_markdown,5f33d97302886021f1c3ef24,7391.36500004679,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
RED,AFRAID,response_markdown,5f33d97302886021f1c3ef24,514.5999999949709,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
BLUE,DEPRESSED,response_markdown,5f33d97302886021f1c3ef24,635.0899999961257,3_ Emotion & Color Association Phase_ENGLISH,1843185.0
BLUE,DEPRESSED,response_markdown,5f33d9a01ac47921c64cc59a,623.859999999695,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
RED,ALARMED,response_markdown,5f33d9a01ac47921c64cc59a,274.98000000014144,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
RED,ANGRY,response_markdown,5f33d9a01ac47921c64cc59a,208.8449999996592,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
YELLOW,SURPRISED,response_markdown,5f33d9a01ac47921c64cc59a,443.4650000002876,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
GREEN,AFRAID,response_markdown,5f33d9a01ac47921c64cc59a,31.504999999931897,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
YELLOW,HAPPY,response_markdown,5f33d9a01ac47921c64cc59a,98.5350000000908,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
YELLOW,EXCITED,response_markdown,5f33d9a01ac47921c64cc59a,110.02499999995052,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
GREEN,DISGUSTED,response_markdown,5f33d9a01ac47921c64cc59a,47.73499999964406,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
BLUE,SAD,response_markdown,5f33d9a01ac47921c64cc59a,169.39500000033877,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
PURPLE,ASTONISHED,response_markdown,5f33d9a01ac47921c64cc59a,437.9750000002823,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
GREEN,SATISFIED,response_markdown,5f33d9a01ac47921c64cc59a,3449.9099999998143,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
RED,STRESSED,response_markdown,5f33d9a01ac47921c64cc59a,396.3649999995978,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
BLUE,SLEEPY,response_markdown,5f33d9a01ac47921c64cc59a,49.93499999999767,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
BLUE,TIRED,response_markdown,5f33d9a01ac47921c64cc59a,10.465000000287546,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
YELLOW,CALM,response_markdown,5f33d9a01ac47921c64cc59a,2190.854999999836,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
BLUE,BORED,response_markdown,5f33d9a01ac47921c64cc59a,1315.0150000001304,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
BLUE,FRUSTRATED,response_markdown,5f33d9a01ac47921c64cc59a,5380.73500000019,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
YELLOW,SERENE,response_markdown,5f33d9a01ac47921c64cc59a,2679.235000000059,3_ Emotion & Color Association Phase_ENGLISH,1843215.0
ORANGE,FRUSTRATED,response_markdown,5f33d60be98ea9206b5d4b0f,2010.3850001469254,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
BLUE,CALM,response_markdown,5f33d60be98ea9206b5d4b0f,128.62000009045005,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
YELLOW,AFRAID,response_markdown,5f33d60be98ea9206b5d4b0f,5573.2750000897795,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
RED,ALARMED,response_markdown,5f33d60be98ea9206b5d4b0f,699.0999998524785,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
BLUE,SLEEPY,response_markdown,5f33d60be98ea9206b5d4b0f,503.85500001721084,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
YELLOW,SURPRISED,response_markdown,5f33d60be98ea9206b5d4b0f,736.3700000569224,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
BLUE,SERENE,response_markdown,5f33d60be98ea9206b5d4b0f,620.2599999960512,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
RED,ANGRY,response_markdown,5f33d60be98ea9206b5d4b0f,749.3100001011044,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
ORANGE,ASTONISHED,response_markdown,5f33d60be98ea9206b5d4b0f,862.6349999103695,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
GREEN,BORED,response_markdown,5f33d60be98ea9206b5d4b0f,453.159999800846,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
PURPLE,SATISFIED,response_markdown,5f33d60be98ea9206b5d4b0f,440.9600000362843,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
YELLOW,EXCITED,response_markdown,5f33d60be98ea9206b5d4b0f,583.9549999218434,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
ORANGE,STRESSED,response_markdown,5f33d60be98ea9206b5d4b0f,678.4999999217689,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
ORANGE,DISGUSTED,response_markdown,5f33d60be98ea9206b5d4b0f,3107.900000177324,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
BLUE,HAPPY,response_markdown,5f33d60be98ea9206b5d4b0f,418.6249999329448,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
BLUE,SAD,response_markdown,5f33d60be98ea9206b5d4b0f,724.5199999306351,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
PURPLE,TIRED,response_markdown,5f33d60be98ea9206b5d4b0f,536.8800000287592,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
BLUE,DEPRESSED,response_markdown,5f33d60be98ea9206b5d4b0f,420.46000016853213,3_ Emotion & Color Association Phase_ENGLISH,1843102.0
ORANGE,SATISFIED,response_markdown,5f33d559edeafa21037617c2,180.3700000164099,3_ Emotion & Color Association Phase_ENGLISH,1843080.0
BLUE,CALM,response_markdown,5f33d559edeafa21037617c2,890.8550000051036,3_ Emotion & Color Association Phase_ENGLISH,1843080.0
RED,DISGUSTED,response_markdown,5f33d559edeafa21037617c2,1659.879999991972,3_ Emotion & Color Association Phase_ENGLISH,1843080.0
RED,ANGRY,response_markdown,5f33d559edeafa21037617c2,909.7750000073574,3_ Emotion & Color Association Phase_ENGLISH,1843080.0
PURPLE,SLEEPY,response_markdown,5f33d559edeafa21037617c2,436.199999996461,3_ Emotion & Color Association Phase_ENGLISH,1843080.0
BLUE,SAD,response_markdown,5f33d559edeafa21037617c2,794.3300000042655,3_ Emotion & Color Association Phase_ENGLISH,1843080.0
