Response,Emotions,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
YELLOW,HAPPY,response_markdown,,5586.705000023358,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
RED,FRUSTRATED,response_markdown,,7490.850000060163,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
PURPLE,SLEEPY,response_markdown,,17740.36499997601,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
PURPLE,DISGUSTED,response_markdown,,9753.579999902286,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
YELLOW,SATISFIED,response_markdown,,7520.49500006251,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
GREEN,SERENE,response_markdown,,5802.120000007562,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
RED,ALARMED,response_markdown,,5314.210000098683,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
ORANGE,EXCITED,response_markdown,,6927.219999954104,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
BLUE,SURPRISED,response_markdown,,11404.03500001412,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
RED,ANGRY,response_markdown,,4172.750000027008,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
BLUE,ASTONISHED,response_markdown,,6586.079999920912,3_ Emotion & Color Association Phase_ITALIAN,3236466.0
BLUE,SAD,response_markdown,,6424.750000005588,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
GREEN,SERENE,response_markdown,,3902.824999997392,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
RED,ANGRY,response_markdown,,3758.285000003525,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
ORANGE,DEPRESSED,response_markdown,,4327.460000000428,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
BLUE,TIRED,response_markdown,,4452.684999996563,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
GREEN,HAPPY,response_markdown,,6294.97000000265,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
BLUE,BORED,response_markdown,,5529.125000000931,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
BLUE,SLEEPY,response_markdown,,6738.024999998743,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
GREEN,CALM,response_markdown,,3749.419999992824,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
YELLOW,ALARMED,response_markdown,,4407.040000005509,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
ORANGE,FRUSTRATED,response_markdown,,3934.359999999288,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
ORANGE,AFRAID,response_markdown,,4872.004999997444,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
PURPLE,ASTONISHED,response_markdown,,4529.47999999742,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
RED,STRESSED,response_markdown,,4163.075000004028,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
GREEN,EXCITED,response_markdown,,4646.61999999953,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
GREEN,SATISFIED,response_markdown,,3395.009999992908,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
ORANGE,SURPRISED,response_markdown,,14190.954999998212,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
YELLOW,DISGUSTED,response_markdown,,5747.560000003432,3_ Emotion & Color Association Phase_ITALIAN,3139448.0
GREEN,ASTONISHED,response_markdown,,32927.880000002915,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
ORANGE,SLEEPY,response_markdown,,6165.030000003753,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
RED,ALARMED,response_markdown,,6474.770000000717,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
BLUE,SERENE,response_markdown,,2986.14500000258,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
GREEN,SATISFIED,response_markdown,,4154.275000008056,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
PURPLE,TIRED,response_markdown,,4322.454999986803,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
YELLOW,EXCITED,response_markdown,,3945.524999988265,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
PURPLE,AFRAID,response_markdown,,4084.835000016028,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
RED,ANGRY,response_markdown,,3247.590000013588,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
BLUE,CALM,response_markdown,,2252.0650000078604,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
GREEN,SURPRISED,response_markdown,,7152.620000008028,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
PURPLE,DEPRESSED,response_markdown,,3461.485000007088,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
BLUE,HAPPY,response_markdown,,15471.075000008568,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
PURPLE,BORED,response_markdown,,10623.369999986608,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
ORANGE,FRUSTRATED,response_markdown,,5678.859999985434,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
RED,DISGUSTED,response_markdown,,5929.754999990109,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
ORANGE,SAD,response_markdown,,14481.925000000048,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
YELLOW,STRESSED,response_markdown,,5613.309999986086,3_ Emotion & Color Association Phase_ITALIAN,3128684.0
YELLOW,SURPRISED,response_markdown,,18712.89500000421,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
GREEN,CALM,response_markdown,,6881.5750000067055,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
PURPLE,SAD,response_markdown,,4888.820000007399,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
RED,EXCITED,response_markdown,,3691.144999989774,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
BLUE,SLEEPY,response_markdown,,5260.685000001104,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
PURPLE,AFRAID,response_markdown,,6951.700000005076,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
ORANGE,ANGRY,response_markdown,,8365.014999988489,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
BLUE,TIRED,response_markdown,,3305.145000005723,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
GREEN,SERENE,response_markdown,,6653.164999996079,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
PURPLE,ALARMED,response_markdown,,11829.069999992498,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
YELLOW,DISGUSTED,response_markdown,,5124.989999996615,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
PURPLE,STRESSED,response_markdown,,8941.070000000764,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
RED,BORED,response_markdown,,10903.395000001185,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
BLUE,FRUSTRATED,response_markdown,,5247.489999994286,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
ORANGE,SATISFIED,response_markdown,,4242.485000009765,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
RED,HAPPY,response_markdown,,4677.139999999781,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
BLUE,ASTONISHED,response_markdown,,5028.064999991329,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
PURPLE,DEPRESSED,response_markdown,,5500.339999998687,3_ Emotion & Color Association Phase_ITALIAN,3090469.0
YELLOW,SAD,response_markdown,,15699.920000042766,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
RED,SURPRISED,response_markdown,,6740.564999985509,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
BLUE,EXCITED,response_markdown,,724.8599999584258,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
GREEN,FRUSTRATED,response_markdown,,4893.405000097118,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
RED,CALM,response_markdown,,7028.324999962933,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
PURPLE,DEPRESSED,response_markdown,,3412.8649999620397,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
YELLOW,AFRAID,response_markdown,,3486.229999922216,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
GREEN,SLEEPY,response_markdown,,4257.209999952465,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
RED,SERENE,response_markdown,,3156.8350000306964,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
BLUE,DISGUSTED,response_markdown,,3052.1500000031665,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
YELLOW,ALARMED,response_markdown,,2408.004999975674,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
GREEN,TIRED,response_markdown,,3072.0750000327826,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
ORANGE,ANGRY,response_markdown,,3147.480000043288,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
YELLOW,BORED,response_markdown,,3206.6000000340864,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
RED,ASTONISHED,response_markdown,,2816.744999960065,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
RED,SATISFIED,response_markdown,,3101.070000091568,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
RED,HAPPY,response_markdown,,3550.279999966733,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
ORANGE,STRESSED,response_markdown,,3056.2449999852106,3_ Emotion & Color Association Phase_ITALIAN,2969276.0
RED,ALARMED,response_markdown,,17494.485000032,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
PURPLE,STRESSED,response_markdown,,4775.320000015199,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
YELLOW,EXCITED,response_markdown,,8370.534999994561,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
PURPLE,AFRAID,response_markdown,,10460.734999971464,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
ORANGE,FRUSTRATED,response_markdown,,63838.24499999173,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
GREEN,DISGUSTED,response_markdown,,3658.244999998715,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
BLUE,DEPRESSED,response_markdown,,12562.685000011696,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
BLUE,SLEEPY,response_markdown,,15300.110000011044,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
YELLOW,ASTONISHED,response_markdown,,5312.1899999678135,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
YELLOW,SATISFIED,response_markdown,,4988.725000002887,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
ORANGE,CALM,response_markdown,,7515.904999978375,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
GREEN,ANGRY,response_markdown,,15578.854999970645,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
YELLOW,HAPPY,response_markdown,,4606.060000020079,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
BLUE,BORED,response_markdown,,6496.060000034049,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
BLUE,SAD,response_markdown,,2615.170000004582,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
RED,SURPRISED,response_markdown,,4102.850000024773,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
BLUE,TIRED,response_markdown,,5838.264999969397,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
YELLOW,SERENE,response_markdown,,3969.9250000412576,3_ Emotion & Color Association Phase_ITALIAN,2938258.0
RED,SURPRISED,response_markdown,,63206.20499999495,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
BLUE,SAD,response_markdown,,22037.61999998824,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
ORANGE,DISGUSTED,response_markdown,,13040.525000018532,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
RED,ASTONISHED,response_markdown,,15791.330000007292,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
BLUE,DEPRESSED,response_markdown,,11752.459999988789,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
YELLOW,SERENE,response_markdown,,20417.58999999729,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
PURPLE,AFRAID,response_markdown,,6889.025000011316,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
PURPLE,ALARMED,response_markdown,,7184.550000005402,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
BLUE,TIRED,response_markdown,,8297.684999997728,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
BLUE,FRUSTRATED,response_markdown,,16616.864999989048,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
YELLOW,SATISFIED,response_markdown,,20659.685000020545,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
RED,ANGRY,response_markdown,,32935.859999997774,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
ORANGE,BORED,response_markdown,,10016.285000019709,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
YELLOW,HAPPY,response_markdown,,7438.309999997728,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
GREEN,CALM,response_markdown,,8393.505000014557,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
RED,EXCITED,response_markdown,,35960.48000000883,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
PURPLE,STRESSED,response_markdown,,6460.879999998724,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
ORANGE,SLEEPY,response_markdown,,6154.75499999593,3_ Emotion & Color Association Phase_ITALIAN,2785958.0
BLUE,CALM,response_markdown,,12745.509999978822,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
PURPLE,TIRED,response_markdown,,5806.944999960251,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
YELLOW,SATISFIED,response_markdown,,7805.055000004359,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
ORANGE,SURPRISED,response_markdown,,4601.8049999838695,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
GREEN,ANGRY,response_markdown,,4803.959999990184,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
PURPLE,BORED,response_markdown,,6723.419999994803,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
BLUE,SAD,response_markdown,,5076.15000003716,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
RED,HAPPY,response_markdown,,7467.599999974482,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
PURPLE,SLEEPY,response_markdown,,7009.510000003502,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
RED,ASTONISHED,response_markdown,,5044.545000011567,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
GREEN,FRUSTRATED,response_markdown,,2948.3950000139885,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
YELLOW,ALARMED,response_markdown,,5386.99499994982,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
BLUE,SERENE,response_markdown,,11990.344999998342,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
PURPLE,DEPRESSED,response_markdown,,5695.27999998536,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
RED,EXCITED,response_markdown,,4401.305000006687,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
PURPLE,DISGUSTED,response_markdown,,6193.48000001628,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
GREEN,STRESSED,response_markdown,,6868.379999999888,3_ Emotion & Color Association Phase_ITALIAN,2727662.0
