Unnamed: 0,x,y
green,2.1358455046992817,-1.4544800975773058
orange,-2.0087449036385108,-0.3978283953467146
yellow,-1.2795184877319823,-1.2306927607786249
blue,2.270289052981507,0.28871195352725737
purple,0.5303827741733643,2.1494880753078163
red,-1.64825394048366,0.6448012248675727
