Response,Attempt,emotion terms,emotion terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
6.0,1.0,TIRED,FRUSTRATED,response_keyboard,5f3165a9c848c665344000fc,346.42500011250377,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,AFRAID,EXCITED,response_keyboard,5f3165a9c848c665344000fc,830.9799996204674,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SERENE,DISGUSTED,response_keyboard,5f3165a9c848c665344000fc,390.10499976575375,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
4.0,1.0,SAD,FRUSTRATED,response_keyboard,5f3165a9c848c665344000fc,351.79000021889806,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,CALM,SLEEPY,response_keyboard_single,5f3165a9c848c665344000fc,430.5950002744794,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
2.0,1.0,DEPRESSED,CALM,response_keyboard,5f3165a9c848c665344000fc,692.3750001005828,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,ALARMED,STRESSED,response_keyboard_single,5f3165a9c848c665344000fc,325.6250000558793,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,SAD,STRESSED,response_keyboard,5f3165a9c848c665344000fc,406.4799998886883,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,ALARMED,SURPRISED,response_keyboard_single,5f3165a9c848c665344000fc,399.2200000211597,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,BORED,HAPPY,response_keyboard,5f3165a9c848c665344000fc,341.6800000704825,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,STRESSED,CALM,response_keyboard,5f3165a9c848c665344000fc,435.9400002285838,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
2.0,1.0,STRESSED,SURPRISED,response_keyboard,5f3165a9c848c665344000fc,342.25500002503395,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,ASTONISHED,SLEEPY,response_keyboard,5f3165a9c848c665344000fc,345.2650001272559,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,SURPRISED,EXCITED,response_keyboard_single,5f3165a9c848c665344000fc,309.18999994173646,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SATISFIED,DEPRESSED,response_keyboard,5f3165a9c848c665344000fc,442.90999975055456,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,AFRAID,SERENE,response_keyboard,5f3165a9c848c665344000fc,424.5649999938905,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,DISGUSTED,ANGRY,response_keyboard,5f3165a9c848c665344000fc,375.9550000540912,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SERENE,EXCITED,response_keyboard,5f3165a9c848c665344000fc,402.6899999007583,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,HAPPY,STRESSED,response_keyboard,5f3165a9c848c665344000fc,405.8650000952184,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,FRUSTRATED,EXCITED,response_keyboard,5f3165a9c848c665344000fc,424.339999910444,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SLEEPY,AFRAID,response_keyboard,5f3165a9c848c665344000fc,434.85999992117286,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,DEPRESSED,HAPPY,response_keyboard,5f3165a9c848c665344000fc,455.2949997596442,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,TIRED,DISGUSTED,response_keyboard,5f3165a9c848c665344000fc,529.8999999649823,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,TIRED,EXCITED,response_keyboard,5f3165a9c848c665344000fc,885.4450001381338,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,CALM,DISGUSTED,response_keyboard,5f3165a9c848c665344000fc,502.9400000348687,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,SERENE,SLEEPY,response_keyboard,5f3165a9c848c665344000fc,403.4900004044175,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SLEEPY,SURPRISED,response_keyboard,5f3165a9c848c665344000fc,371.05000019073486,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,AFRAID,FRUSTRATED,response_keyboard,5f3165a9c848c665344000fc,431.3300000503659,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,TIRED,SERENE,response_keyboard,5f3165a9c848c665344000fc,341.0600000061095,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
4.0,1.0,SLEEPY,DEPRESSED,response_keyboard,5f3165a9c848c665344000fc,450.2900000661612,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
5.0,1.0,ANGRY,STRESSED,response_keyboard,5f3165a9c848c665344000fc,332.630000077188,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,AFRAID,TIRED,response_keyboard,5f3165a9c848c665344000fc,102.34000021591784,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SAD,SATISFIED,response_keyboard,5f3165a9c848c665344000fc,356.4450000412762,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,DEPRESSED,AFRAID,response_keyboard,5f3165a9c848c665344000fc,404.2000002227724,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,EXCITED,DISGUSTED,response_keyboard,5f3165a9c848c665344000fc,395.45000018551946,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SAD,HAPPY,response_keyboard,5f3165a9c848c665344000fc,351.26500017941,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SATISFIED,ASTONISHED,response_keyboard,5f3165a9c848c665344000fc,1224.6600002981722,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,BORED,STRESSED,response_keyboard,5f3165a9c848c665344000fc,1696.695000398904,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,BORED,CALM,response_keyboard,5f3165a9c848c665344000fc,303.1400004401803,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
2.0,1.0,FRUSTRATED,CALM,response_keyboard,5f3165a9c848c665344000fc,414.35999982059,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,FRUSTRATED,SATISFIED,response_keyboard,5f3165a9c848c665344000fc,291.30000015720725,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,EXCITED,ALARMED,response_keyboard_single,5f3165a9c848c665344000fc,302.6099996641278,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,ALARMED,ASTONISHED,response_keyboard,5f3165a9c848c665344000fc,406.1950002796948,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,SATISFIED,BORED,response_keyboard,5f3165a9c848c665344000fc,433.8400000706315,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SERENE,DEPRESSED,response_keyboard,5f3165a9c848c665344000fc,565.415000077337,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,FRUSTRATED,HAPPY,response_keyboard,5f3165a9c848c665344000fc,381.3000000081957,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,STRESSED,SERENE,response_keyboard,5f3165a9c848c665344000fc,452.3950000293553,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,ANGRY,BORED,response_keyboard,5f3165a9c848c665344000fc,393.9999998547137,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
4.0,1.0,FRUSTRATED,BORED,response_keyboard,5f3165a9c848c665344000fc,523.3700000680983,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
5.0,1.0,HAPPY,SURPRISED,response_keyboard,5f3165a9c848c665344000fc,518.8199998810887,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,DISGUSTED,STRESSED,response_keyboard,5f3165a9c848c665344000fc,616.4949997328222,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,ANGRY,ASTONISHED,response_keyboard,5f3165a9c848c665344000fc,354.74499966949224,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,ANGRY,EXCITED,response_keyboard,5f3165a9c848c665344000fc,1246.5999997220931,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
5.0,1.0,ANGRY,ALARMED,response_keyboard,5f3165a9c848c665344000fc,363.3200000040233,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
2.0,1.0,DISGUSTED,DEPRESSED,response_keyboard,5f3165a9c848c665344000fc,364.3499999307096,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SATISFIED,DISGUSTED,response_keyboard,5f3165a9c848c665344000fc,350.61500035226345,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
4.0,1.0,ASTONISHED,EXCITED,response_keyboard,5f3165a9c848c665344000fc,379.0000001899898,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
2.0,1.0,FRUSTRATED,SURPRISED,response_keyboard,5f3165a9c848c665344000fc,373.5250001773238,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
2.0,1.0,TIRED,ASTONISHED,response_keyboard,5f3165a9c848c665344000fc,1132.0850001648068,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,ANGRY,SURPRISED,response_keyboard,5f3165a9c848c665344000fc,708.9100000448525,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,TIRED,SLEEPY,response_keyboard_single,5f3165a9c848c665344000fc,376.7099999822676,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
2.0,1.0,BORED,SURPRISED,response_keyboard,5f3165a9c848c665344000fc,399.94500018656254,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SERENE,ALARMED,response_keyboard,5f3165a9c848c665344000fc,410.0150000303984,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,TIRED,ALARMED,response_keyboard,5f3165a9c848c665344000fc,475.6950000301004,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,CALM,SURPRISED,response_keyboard,5f3165a9c848c665344000fc,2377.8900001198053,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
5.0,1.0,SAD,ANGRY,response_keyboard,5f3165a9c848c665344000fc,450.4499998874962,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,FRUSTRATED,ALARMED,response_keyboard,5f3165a9c848c665344000fc,464.8950002156198,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,DISGUSTED,SLEEPY,response_keyboard,5f3165a9c848c665344000fc,423.6900000832975,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,AFRAID,SAD,response_keyboard,5f3165a9c848c665344000fc,986.0299997963012,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SATISFIED,ALARMED,response_keyboard,5f3165a9c848c665344000fc,2969.264999963343,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,SATISFIED,CALM,response_keyboard_single,5f3165a9c848c665344000fc,595.075000077486,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,ASTONISHED,BORED,response_keyboard,5f3165a9c848c665344000fc,731.449999846518,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,HAPPY,SLEEPY,response_keyboard,5f3165a9c848c665344000fc,5620.254999957979,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,SLEEPY,SAD,response_keyboard,5f3165a9c848c665344000fc,365.6550003215671,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,AFRAID,SATISFIED,response_keyboard,5f3165a9c848c665344000fc,1676.0650002397597,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
5.0,1.0,AFRAID,ALARMED,response_keyboard,5f3165a9c848c665344000fc,535.5549999512732,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
2.0,1.0,SLEEPY,STRESSED,response_keyboard,5f3165a9c848c665344000fc,330.18000004813075,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,HAPPY,DISGUSTED,response_keyboard,5f3165a9c848c665344000fc,528.0349999666214,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,SATISFIED,SERENE,response_keyboard_single,5f3165a9c848c665344000fc,1522.1099997870624,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
2.0,1.0,AFRAID,CALM,response_keyboard,5f3165a9c848c665344000fc,341.64500003680587,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,EXCITED,BORED,response_keyboard,5f3165a9c848c665344000fc,497.9050001129508,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
4.0,1.0,BORED,SLEEPY,response_keyboard,5f3165a9c848c665344000fc,701.179999858141,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SAD,EXCITED,response_keyboard,5f3165a9c848c665344000fc,1683.079999871552,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
5.0,1.0,HAPPY,CALM,response_keyboard,5f3165a9c848c665344000fc,385.3850001469255,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,ALARMED,HAPPY,response_keyboard,5f3165a9c848c665344000fc,413.0850001238287,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,EXCITED,CALM,response_keyboard,5f3165a9c848c665344000fc,398.5249996185303,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,DISGUSTED,SAD,response_keyboard,5f3165a9c848c665344000fc,1157.0100001990795,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,ANGRY,SATISFIED,response_keyboard,5f3165a9c848c665344000fc,403.6999996751547,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,ALARMED,DEPRESSED,response_keyboard,5f3165a9c848c665344000fc,407.490000128746,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SLEEPY,ALARMED,response_keyboard,5f3165a9c848c665344000fc,298.9899995736778,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,ASTONISHED,SURPRISED,response_keyboard,5f3165a9c848c665344000fc,338.4650000371039,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
4.0,1.0,CALM,SAD,response_keyboard,5f3165a9c848c665344000fc,415.13000009581447,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,DEPRESSED,SAD,response_keyboard,5f3165a9c848c665344000fc,372.6449999958277,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,CALM,SERENE,response_keyboard_single,5f3165a9c848c665344000fc,427.4150002747774,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
1.0,1.0,SLEEPY,EXCITED,response_keyboard,5f3165a9c848c665344000fc,366.7500000447035,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,SURPRISED,SATISFIED,response_keyboard,5f3165a9c848c665344000fc,988.4949997067451,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
4.0,1.0,HAPPY,TIRED,response_keyboard,5f3165a9c848c665344000fc,503.4900000318885,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
3.0,1.0,ASTONISHED,AFRAID,response_keyboard,5f3165a9c848c665344000fc,1199.8000000603497,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
6.0,1.0,SURPRISED,DISGUSTED,response_keyboard,5f3165a9c848c665344000fc,1708.7999996729195,2_2_ Emotion Testing Phase_ENGLISH,1835572.0
7.0,1.0,STRESSED,SERENE,response_keyboard_single,5f3165949312982cde65ac91,359.4349999912083,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
4.0,1.0,SATISFIED,ASTONISHED,response_keyboard,5f3165949312982cde65ac91,1610.0749999750406,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
5.0,1.0,BORED,CALM,response_keyboard,5f3165949312982cde65ac91,703.8850000826642,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
6.0,1.0,AFRAID,SATISFIED,response_keyboard,5f3165949312982cde65ac91,926.575000048615,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
3.0,1.0,TIRED,DISGUSTED,response_keyboard,5f3165949312982cde65ac91,479.0600000414997,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
3.0,1.0,SLEEPY,FRUSTRATED,response_keyboard,5f3165949312982cde65ac91,5037.989999982528,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
7.0,1.0,DEPRESSED,ANGRY,response_keyboard_single,5f3165949312982cde65ac91,1977.665000013076,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
6.0,1.0,DISGUSTED,FRUSTRATED,response_keyboard,5f3165949312982cde65ac91,876.869999920018,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
5.0,1.0,BORED,SLEEPY,response_keyboard,5f3165949312982cde65ac91,1050.634999992326,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
4.0,1.0,ANGRY,EXCITED,response_keyboard,5f3165949312982cde65ac91,3854.754999978468,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
3.0,1.0,DEPRESSED,BORED,response_keyboard,5f3165949312982cde65ac91,4071.270000073128,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
4.0,1.0,SLEEPY,STRESSED,response_keyboard,5f3165949312982cde65ac91,5922.969999955967,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
4.0,1.0,CALM,SAD,response_keyboard,5f3165949312982cde65ac91,1558.6449999827892,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
3.0,1.0,ANGRY,SATISFIED,response_keyboard,5f3165949312982cde65ac91,3676.505000097677,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
6.0,1.0,HAPPY,TIRED,response_keyboard,5f3165949312982cde65ac91,1605.9349999995902,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
2.0,1.0,BORED,SURPRISED,response_keyboard,5f3165949312982cde65ac91,3655.1099999342114,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
6.0,1.0,TIRED,ASTONISHED,response_keyboard,5f3165949312982cde65ac91,3404.2650000192225,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
2.0,1.0,SLEEPY,DEPRESSED,response_keyboard,5f3165949312982cde65ac91,2288.6449999641627,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
7.0,1.0,ALARMED,DEPRESSED,response_keyboard_single,5f3165949312982cde65ac91,953.099999926053,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
2.0,1.0,TIRED,SERENE,response_keyboard,5f3165949312982cde65ac91,4293.429999961518,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
7.0,1.0,AFRAID,SAD,response_keyboard_single,5f3165949312982cde65ac91,1089.8949999827892,2_2_ Emotion Testing Phase_ENGLISH,1835561.0
