Response,color terms,color terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
1.0,YELLOW,BLUE,response_keyboard,5fa27e4e7e3f1432abb6f5e9,72.32500007376075,1_2_ Color Testing Phase_ITALIAN,2242474.0
1.0,GREEN,PURPLE,response_keyboard,5fa27e4e7e3f1432abb6f5e9,2.325000008568168,1_2_ Color Testing Phase_ITALIAN,2242474.0
2.0,PURPLE,ORANGE,response_keyboard,5fa27e4e7e3f1432abb6f5e9,252.64000007882717,1_2_ Color Testing Phase_ITALIAN,2242474.0
1.0,YELLOW,GREEN,response_keyboard,5fa27e4e7e3f1432abb6f5e9,317.5699999555945,1_2_ Color Testing Phase_ITALIAN,2242474.0
1.0,PURPLE,GREEN,response_keyboard,5fa27e4e7e3f1432abb6f5e9,467.33000013045967,1_2_ Color Testing Phase_ITALIAN,2242474.0
6.0,ORANGE,YELLOW,response_keyboard,5fa27e4e7e3f1432abb6f5e9,291.97499994188547,1_2_ Color Testing Phase_ITALIAN,2242474.0
6.0,BLUE,PURPLE,response_keyboard,5fa27e4e7e3f1432abb6f5e9,147.7449999656528,1_2_ Color Testing Phase_ITALIAN,2242474.0
1.0,BLUE,YELLOW,response_keyboard,5fa27e4e7e3f1432abb6f5e9,292.2549999784678,1_2_ Color Testing Phase_ITALIAN,2242474.0
5.0,GREEN,BLUE,response_keyboard,5fa27e4e7e3f1432abb6f5e9,2320.459999842569,1_2_ Color Testing Phase_ITALIAN,2242474.0
2.0,RED,GREEN,response_keyboard,5fa27e4e7e3f1432abb6f5e9,202.62000011280182,1_2_ Color Testing Phase_ITALIAN,2242474.0
5.0,RED,YELLOW,response_keyboard,5fa27e20499be445b1aa94a1,6038.464999990539,1_2_ Color Testing Phase_ITALIAN,2242467.0
5.0,GREEN,PURPLE,response_keyboard,5fa27e20499be445b1aa94a1,1211.2799999304116,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,ORANGE,RED,response_keyboard_single,5fa27e20499be445b1aa94a1,627.5450000539423,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,GREEN,ORANGE,response_keyboard,5fa27e20499be445b1aa94a1,1310.2949999738485,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,RED,GREEN,response_keyboard,5fa27e20499be445b1aa94a1,835.0199998822063,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,GREEN,YELLOW,response_keyboard_single,5fa27e20499be445b1aa94a1,1075.2900000661612,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,GREEN,RED,response_keyboard,5fa27e20499be445b1aa94a1,646.8950000125915,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,YELLOW,GREEN,response_keyboard_single,5fa27e20499be445b1aa94a1,830.8399999514223,1_2_ Color Testing Phase_ITALIAN,2242467.0
5.0,PURPLE,GREEN,response_keyboard,5fa27e20499be445b1aa94a1,393.5799999162555,1_2_ Color Testing Phase_ITALIAN,2242467.0
2.0,BLUE,RED,response_keyboard,5fa27e20499be445b1aa94a1,3486.860000062734,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,BLUE,ORANGE,response_keyboard,5fa27e20499be445b1aa94a1,758.6500002071261,1_2_ Color Testing Phase_ITALIAN,2242467.0
7.0,ORANGE,YELLOW,response_keyboard_single,5fa27e20499be445b1aa94a1,385.0550001952797,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,YELLOW,PURPLE,response_keyboard,5fa27e20499be445b1aa94a1,357.8349999152124,1_2_ Color Testing Phase_ITALIAN,2242467.0
5.0,YELLOW,RED,response_keyboard,5fa27e20499be445b1aa94a1,647.3049998749048,1_2_ Color Testing Phase_ITALIAN,2242467.0
1.0,ORANGE,BLUE,response_keyboard,5fa27e20499be445b1aa94a1,438.80499992519617,1_2_ Color Testing Phase_ITALIAN,2242467.0
