Response,Attempt,emotion terms,emotion terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
5.0,1.0,SURPRISED,ALARMED,response_keyboard,61dbbf1471e0e3698a0fe54b,105.59999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,TIRED,EXCITED,response_keyboard,61dbbf1471e0e3698a0fe54b,506.2000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ALARMED,BORED,response_keyboard,61dbbf1471e0e3698a0fe54b,398.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,HAPPY,ASTONISHED,response_keyboard,61dbbf1471e0e3698a0fe54b,1430.7000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SERENE,SURPRISED,response_keyboard,61dbbf1471e0e3698a0fe54b,460.90000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,DISGUSTED,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,523.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,HAPPY,FRUSTRATED,response_keyboard,61dbbf1471e0e3698a0fe54b,413.6999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ANGRY,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,428.3000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,STRESSED,SERENE,response_keyboard,61dbbf1471e0e3698a0fe54b,315.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,DEPRESSED,FRUSTRATED,response_keyboard,61dbbf1471e0e3698a0fe54b,574.6000000238419,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,AFRAID,ALARMED,response_keyboard,61dbbf1471e0e3698a0fe54b,3783.400000005961,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SLEEPY,FRUSTRATED,response_keyboard,61dbbf1471e0e3698a0fe54b,583.7999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SERENE,AFRAID,response_keyboard,61dbbf1471e0e3698a0fe54b,608.4000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,CALM,SLEEPY,response_keyboard,61dbbf1471e0e3698a0fe54b,560.1000000238419,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ANGRY,HAPPY,response_keyboard,61dbbf1471e0e3698a0fe54b,424.2000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,HAPPY,BORED,response_keyboard,61dbbf1471e0e3698a0fe54b,559.4000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,FRUSTRATED,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,401.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,FRUSTRATED,SERENE,response_keyboard,61dbbf1471e0e3698a0fe54b,635.2999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SLEEPY,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,445.7000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,HAPPY,EXCITED,response_keyboard,61dbbf1471e0e3698a0fe54b,2707.9000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,EXCITED,FRUSTRATED,response_keyboard,61dbbf1471e0e3698a0fe54b,703.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,DISGUSTED,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,699.0999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,TIRED,BORED,response_keyboard,61dbbf1471e0e3698a0fe54b,509.59999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,STRESSED,DISGUSTED,response_keyboard,61dbbf1471e0e3698a0fe54b,513.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,DISGUSTED,BORED,response_keyboard,61dbbf1471e0e3698a0fe54b,493.90000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SURPRISED,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,457.8000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,TIRED,SURPRISED,response_keyboard,61dbbf1471e0e3698a0fe54b,544.3000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,EXCITED,ANGRY,response_keyboard,61dbbf1471e0e3698a0fe54b,347.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,SERENE,HAPPY,response_keyboard,61dbbf1471e0e3698a0fe54b,532.8000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,AFRAID,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,591.3000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ALARMED,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,327.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,STRESSED,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,394.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SURPRISED,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,506.2000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,TIRED,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,365.7000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,ASTONISHED,ALARMED,response_keyboard,61dbbf1471e0e3698a0fe54b,350.59999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,CALM,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,760.9000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ALARMED,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,395.10000002384186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ANGRY,SERENE,response_keyboard,61dbbf1471e0e3698a0fe54b,770.5999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,STRESSED,EXCITED,response_keyboard,61dbbf1471e0e3698a0fe54b,650.7000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,STRESSED,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,448.8000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SLEEPY,EXCITED,response_keyboard,61dbbf1471e0e3698a0fe54b,1910.5999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,TIRED,FRUSTRATED,response_keyboard,61dbbf1471e0e3698a0fe54b,402.2000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,HAPPY,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,1384.800000011921,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,BORED,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,577.3000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,EXCITED,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,770.5999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,AFRAID,ASTONISHED,response_keyboard,61dbbf1471e0e3698a0fe54b,482.3000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SLEEPY,SURPRISED,response_keyboard,61dbbf1471e0e3698a0fe54b,471.2000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ASTONISHED,BORED,response_keyboard,61dbbf1471e0e3698a0fe54b,524.0999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,BORED,SERENE,response_keyboard,61dbbf1471e0e3698a0fe54b,462.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,CALM,ANGRY,response_keyboard,61dbbf1471e0e3698a0fe54b,475.8000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,ANGRY,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,561.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,ALARMED,FRUSTRATED,response_keyboard,61dbbf1471e0e3698a0fe54b,682.3000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,TIRED,ALARMED,response_keyboard,61dbbf1471e0e3698a0fe54b,550.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SLEEPY,DISGUSTED,response_keyboard,61dbbf1471e0e3698a0fe54b,1705.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,ASTONISHED,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,839.6999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,BORED,AFRAID,response_keyboard,61dbbf1471e0e3698a0fe54b,333.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,ASTONISHED,DISGUSTED,response_keyboard,61dbbf1471e0e3698a0fe54b,768.5999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,FRUSTRATED,DISGUSTED,response_keyboard,61dbbf1471e0e3698a0fe54b,472.8000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,EXCITED,ALARMED,response_keyboard,61dbbf1471e0e3698a0fe54b,493.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ALARMED,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,553.5999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,FRUSTRATED,AFRAID,response_keyboard,61dbbf1471e0e3698a0fe54b,1058.800000011921,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ASTONISHED,SLEEPY,response_keyboard,61dbbf1471e0e3698a0fe54b,720.2000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SLEEPY,AFRAID,response_keyboard,61dbbf1471e0e3698a0fe54b,811.4000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SURPRISED,ANGRY,response_keyboard,61dbbf1471e0e3698a0fe54b,410.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SATISFIED,TIRED,response_keyboard,61dbbf1471e0e3698a0fe54b,425.6999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,SAD,SLEEPY,response_keyboard,61dbbf1471e0e3698a0fe54b,503.7000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,BORED,SAD,response_keyboard,61dbbf1471e0e3698a0fe54b,738.9000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
7.0,1.0,FRUSTRATED,BORED,response_keyboard_single,61dbbf1471e0e3698a0fe54b,1061.4000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,DISGUSTED,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,448.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SAD,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,359.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,SLEEPY,BORED,response_keyboard,61dbbf1471e0e3698a0fe54b,674.4000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,DISGUSTED,HAPPY,response_keyboard,61dbbf1471e0e3698a0fe54b,383.6999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,ALARMED,DISGUSTED,response_keyboard,61dbbf1471e0e3698a0fe54b,367.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,ANGRY,SLEEPY,response_keyboard,61dbbf1471e0e3698a0fe54b,464.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,DEPRESSED,ANGRY,response_keyboard,61dbbf1471e0e3698a0fe54b,773.9000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,HAPPY,AFRAID,response_keyboard,61dbbf1471e0e3698a0fe54b,422.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,SATISFIED,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,1541.199999988079,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,EXCITED,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,3727.899999976158,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ALARMED,ANGRY,response_keyboard,61dbbf1471e0e3698a0fe54b,633.7999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,ASTONISHED,ANGRY,response_keyboard,61dbbf1471e0e3698a0fe54b,680.0999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
6.0,1.0,SERENE,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,801.1999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,EXCITED,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,784.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,CALM,BORED,response_keyboard,61dbbf1471e0e3698a0fe54b,639.6999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,ANGRY,SAD,response_keyboard,61dbbf1471e0e3698a0fe54b,446.1999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
6.0,1.0,SURPRISED,EXCITED,response_keyboard,61dbbf1471e0e3698a0fe54b,355.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SURPRISED,SAD,response_keyboard,61dbbf1471e0e3698a0fe54b,460.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,AFRAID,SAD,response_keyboard,61dbbf1471e0e3698a0fe54b,571.9000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,DISGUSTED,SURPRISED,response_keyboard,61dbbf1471e0e3698a0fe54b,355.90000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,DEPRESSED,ASTONISHED,response_keyboard,61dbbf1471e0e3698a0fe54b,444.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,ASTONISHED,SAD,response_keyboard,61dbbf1471e0e3698a0fe54b,427.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SERENE,TIRED,response_keyboard,61dbbf1471e0e3698a0fe54b,416.59999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,ALARMED,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,871.2999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
7.0,1.0,TIRED,SLEEPY,response_keyboard_single,61dbbf1471e0e3698a0fe54b,341.10000002384186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,AFRAID,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,518.8999999761581,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
6.0,1.0,DEPRESSED,SAD,response_keyboard,61dbbf1471e0e3698a0fe54b,337.2999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,EXCITED,ASTONISHED,response_keyboard,61dbbf1471e0e3698a0fe54b,507.3999999761581,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,ASTONISHED,FRUSTRATED,response_keyboard,61dbbf1471e0e3698a0fe54b,414.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SLEEPY,HAPPY,response_keyboard,61dbbf1471e0e3698a0fe54b,340.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,HAPPY,TIRED,response_keyboard,61dbbf1471e0e3698a0fe54b,472.59999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,TIRED,SAD,response_keyboard,61dbbf1471e0e3698a0fe54b,436.6999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,AFRAID,ANGRY,response_keyboard,61dbbf1471e0e3698a0fe54b,1898.9000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,TIRED,ASTONISHED,response_keyboard,61dbbf1471e0e3698a0fe54b,502.2999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,ANGRY,TIRED,response_keyboard,61dbbf1471e0e3698a0fe54b,2465.399999976158,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,STRESSED,SURPRISED,response_keyboard,61dbbf1471e0e3698a0fe54b,485.6999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,SAD,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,427.1999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,AFRAID,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,442.59999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SLEEPY,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,416.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,DEPRESSED,HAPPY,response_keyboard,61dbbf1471e0e3698a0fe54b,311.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
6.0,1.0,SURPRISED,AFRAID,response_keyboard,61dbbf1471e0e3698a0fe54b,1269.5999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ALARMED,SLEEPY,response_keyboard,61dbbf1471e0e3698a0fe54b,555.3000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
6.0,1.0,BORED,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,333.2999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,BORED,SURPRISED,response_keyboard,61dbbf1471e0e3698a0fe54b,342.90000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,SAD,FRUSTRATED,response_keyboard,61dbbf1471e0e3698a0fe54b,1336.7000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,CALM,HAPPY,response_keyboard,61dbbf1471e0e3698a0fe54b,835.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,DISGUSTED,EXCITED,response_keyboard,61dbbf1471e0e3698a0fe54b,383.59999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SATISFIED,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,320.7999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SERENE,SLEEPY,response_keyboard,61dbbf1471e0e3698a0fe54b,379.7999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,AFRAID,EXCITED,response_keyboard,61dbbf1471e0e3698a0fe54b,340.2999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,DEPRESSED,TIRED,response_keyboard,61dbbf1471e0e3698a0fe54b,365.6999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,EXCITED,BORED,response_keyboard,61dbbf1471e0e3698a0fe54b,319.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ALARMED,SERENE,response_keyboard,61dbbf1471e0e3698a0fe54b,297.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,DISGUSTED,SERENE,response_keyboard,61dbbf1471e0e3698a0fe54b,1262.300000011921,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SAD,ALARMED,response_keyboard,61dbbf1471e0e3698a0fe54b,339.59999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,AFRAID,DISGUSTED,response_keyboard,61dbbf1471e0e3698a0fe54b,2597.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SERENE,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,2509.0999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SURPRISED,DEPRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,527.9000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,SERENE,SATISFIED,response_keyboard,61dbbf1471e0e3698a0fe54b,2090.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,BORED,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,1911.800000011921,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,ANGRY,DISGUSTED,response_keyboard,61dbbf1471e0e3698a0fe54b,378.7999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,STRESSED,TIRED,response_keyboard,61dbbf1471e0e3698a0fe54b,1370.699999988079,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,SURPRISED,ASTONISHED,response_keyboard,61dbbf1471e0e3698a0fe54b,571.2999999821186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,SERENE,SAD,response_keyboard,61dbbf1471e0e3698a0fe54b,411.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SAD,EXCITED,response_keyboard,61dbbf1471e0e3698a0fe54b,593.4000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
4.0,1.0,BORED,ANGRY,response_keyboard,61dbbf1471e0e3698a0fe54b,1260.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,HAPPY,SAD,response_keyboard,61dbbf1471e0e3698a0fe54b,658.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SATISFIED,ASTONISHED,response_keyboard,61dbbf1471e0e3698a0fe54b,1454.4000000059605,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ASTONISHED,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,563.5999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SAD,DISGUSTED,response_keyboard,61dbbf1471e0e3698a0fe54b,604.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,ASTONISHED,SERENE,response_keyboard,61dbbf1471e0e3698a0fe54b,722.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,FRUSTRATED,SURPRISED,response_keyboard,61dbbf1471e0e3698a0fe54b,487.8000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SATISFIED,AFRAID,response_keyboard,61dbbf1471e0e3698a0fe54b,379.10000002384186,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
6.0,1.0,FRUSTRATED,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,2403.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,EXCITED,SERENE,response_keyboard,61dbbf1471e0e3698a0fe54b,441.8000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,SATISFIED,HAPPY,response_keyboard,61dbbf1471e0e3698a0fe54b,359.2000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,SLEEPY,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,400.8000000119209,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,SATISFIED,FRUSTRATED,response_keyboard,61dbbf1471e0e3698a0fe54b,641.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
1.0,1.0,HAPPY,ALARMED,response_keyboard,61dbbf1471e0e3698a0fe54b,687.5999999940395,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
3.0,1.0,SAD,CALM,response_keyboard,61dbbf1471e0e3698a0fe54b,516.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,TIRED,AFRAID,response_keyboard,61dbbf1471e0e3698a0fe54b,454.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,HAPPY,SURPRISED,response_keyboard,61dbbf1471e0e3698a0fe54b,481.1999999880791,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,DEPRESSED,STRESSED,response_keyboard,61dbbf1471e0e3698a0fe54b,503.2000000178814,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
6.0,1.0,FRUSTRATED,ANGRY,response_keyboard,61dbbf1471e0e3698a0fe54b,380.09999999403954,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
2.0,1.0,DISGUSTED,TIRED,response_keyboard,61dbbf1471e0e3698a0fe54b,3805.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444190.0
5.0,1.0,ALARMED,STRESSED,response_keyboard,61dbbf27233fd89806ceb13c,3912.800000011921,2_2_ Emotion Testing Phase_patch_ENGLISH,5444191.0
5.0,1.0,STRESSED,TIRED,response_keyboard,61dbbf27233fd89806ceb13c,2280.6000000089407,2_2_ Emotion Testing Phase_patch_ENGLISH,5444191.0
3.0,1.0,TIRED,FRUSTRATED,response_keyboard,61dbbf27233fd89806ceb13c,4010.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444191.0
2.0,1.0,TIRED,AFRAID,response_keyboard,61dbbf27233fd89806ceb13c,1087.5,2_2_ Emotion Testing Phase_patch_ENGLISH,5444191.0
2.0,1.0,ASTONISHED,SAD,response_keyboard,61dbbf27233fd89806ceb13c,762.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444191.0
5.0,1.0,TIRED,CALM,response_keyboard,61dbbf27233fd89806ceb13c,150.40000000596046,2_2_ Emotion Testing Phase_patch_ENGLISH,5444191.0
1.0,1.0,ASTONISHED,SLEEPY,response_keyboard,61dbbf27233fd89806ceb13c,736.7000000029802,2_2_ Emotion Testing Phase_patch_ENGLISH,5444191.0
3.0,1.0,SURPRISED,SATISFIED,response_keyboard,61dbbf27233fd89806ceb13c,209.20000000298023,2_2_ Emotion Testing Phase_patch_ENGLISH,5444191.0
2.0,1.0,SERENE,SURPRISED,response_keyboard,61dbbf27233fd89806ceb13c,599.0,2_2_ Emotion Testing Phase_patch_ENGLISH,5444191.0
