Response,Attempt,emotion terms,emotion terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
2.0,1.0,BORED,ANGRY,response_keyboard,5fa27ea9bddd8f4538acf471,1741.175000090152,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SURPRISED,DEPRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,467.8100000601262,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,TIRED,FRUSTRATED,response_keyboard,5fa27ea9bddd8f4538acf471,427.214999916032,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,TIRED,SAD,response_keyboard,5fa27ea9bddd8f4538acf471,338.16999988630414,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
7.0,1.0,DEPRESSED,SAD,response_keyboard_single,5fa27ea9bddd8f4538acf471,2233.5399999283254,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,SURPRISED,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,540.0149999186397,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,DEPRESSED,HAPPY,response_keyboard,5fa27ea9bddd8f4538acf471,622.3750000353903,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,AFRAID,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,1500.7549999281766,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,ASTONISHED,FRUSTRATED,response_keyboard,5fa27ea9bddd8f4538acf471,484.17999991215765,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,DISGUSTED,TIRED,response_keyboard,5fa27ea9bddd8f4538acf471,675.4050001036376,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,EXCITED,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,3439.379999879748,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,STRESSED,SERENE,response_keyboard,5fa27ea9bddd8f4538acf471,476.8049998674542,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,DISGUSTED,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,365.7899999525398,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,DISGUSTED,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,324.3450000882149,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,CALM,HAPPY,response_keyboard,5fa27ea9bddd8f4538acf471,333.2400000654161,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,FRUSTRATED,SURPRISED,response_keyboard,5fa27ea9bddd8f4538acf471,370.714999968186,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,HAPPY,TIRED,response_keyboard,5fa27ea9bddd8f4538acf471,430.68500002846116,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,EXCITED,FRUSTRATED,response_keyboard,5fa27ea9bddd8f4538acf471,372.33000015839934,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,HAPPY,BORED,response_keyboard,5fa27ea9bddd8f4538acf471,1349.269999889657,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,SLEEPY,DISGUSTED,response_keyboard,5fa27ea9bddd8f4538acf471,292.45999990962446,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,ANGRY,TIRED,response_keyboard,5fa27ea9bddd8f4538acf471,443.1300000287591,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SAD,EXCITED,response_keyboard,5fa27ea9bddd8f4538acf471,1340.844999998808,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,TIRED,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,1291.7450000531971,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ANGRY,HAPPY,response_keyboard,5fa27ea9bddd8f4538acf471,486.7350000422448,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,AFRAID,DEPRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,349.61999999359256,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,SAD,DISGUSTED,response_keyboard,5fa27ea9bddd8f4538acf471,498.95999999716884,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,FRUSTRATED,DISGUSTED,response_keyboard,5fa27ea9bddd8f4538acf471,11141.184999840334,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,DEPRESSED,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,685.5899998918177,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,EXCITED,ANGRY,response_keyboard,5fa27ea9bddd8f4538acf471,368.030000012368,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,EXCITED,SERENE,response_keyboard,5fa27ea9bddd8f4538acf471,386.1999998334795,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,DEPRESSED,ANGRY,response_keyboard,5fa27ea9bddd8f4538acf471,560.3899999987334,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,DISGUSTED,HAPPY,response_keyboard,5fa27ea9bddd8f4538acf471,655.8850000146776,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SERENE,AFRAID,response_keyboard,5fa27ea9bddd8f4538acf471,4224.894999992102,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,TIRED,BORED,response_keyboard,5fa27ea9bddd8f4538acf471,8965.80500015989,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,TIRED,ALARMED,response_keyboard,5fa27ea9bddd8f4538acf471,4259.850000031292,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,SATISFIED,HAPPY,response_keyboard,5fa27ea9bddd8f4538acf471,396.7450000345707,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
7.0,1.0,BORED,DEPRESSED,response_keyboard_single,5fa27ea9bddd8f4538acf471,298.2999999076128,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,HAPPY,SURPRISED,response_keyboard,5fa27ea9bddd8f4538acf471,520.7499999087304,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,CALM,DEPRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,332.3200000450015,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SATISFIED,AFRAID,response_keyboard,5fa27ea9bddd8f4538acf471,555.4599999450147,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,BORED,SERENE,response_keyboard,5fa27ea9bddd8f4538acf471,6599.309999961406,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,EXCITED,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,2583.4600001107897,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,EXCITED,DEPRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,914.1849998850377,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
7.0,1.0,DEPRESSED,TIRED,response_keyboard_single,5fa27ea9bddd8f4538acf471,10527.049999916926,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,ASTONISHED,DISGUSTED,response_keyboard,5fa27ea9bddd8f4538acf471,314.7599999792874,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SLEEPY,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,1808.380000060424,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,FRUSTRATED,SERENE,response_keyboard,5fa27ea9bddd8f4538acf471,338.1550000049174,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,HAPPY,ASTONISHED,response_keyboard,5fa27ea9bddd8f4538acf471,3648.8600000739093,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,AFRAID,ASTONISHED,response_keyboard,5fa27ea9bddd8f4538acf471,9600.300000049174,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,FRUSTRATED,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,13515.510000055656,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,SATISFIED,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,343.31999998539686,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,FRUSTRATED,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,819.0450000111014,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,SAD,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,3737.639999948442,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,CALM,ANGRY,response_keyboard,5fa27ea9bddd8f4538acf471,414.80999998748297,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SATISFIED,FRUSTRATED,response_keyboard,5fa27ea9bddd8f4538acf471,558.4199998993427,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,SLEEPY,AFRAID,response_keyboard,5fa27ea9bddd8f4538acf471,569.8349999729544,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,SLEEPY,DEPRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,426.96999991312623,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,SLEEPY,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,657.8949999529867,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,SERENE,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,1062.0300001464784,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,ASTONISHED,SAD,response_keyboard,5fa27ea9bddd8f4538acf471,1878.9899998810145,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,SURPRISED,EXCITED,response_keyboard,5fa27ea9bddd8f4538acf471,7589.314999990165,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ALARMED,SERENE,response_keyboard,5fa27ea9bddd8f4538acf471,1600.4600001033396,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,HAPPY,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,1208.9350000023842,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,BORED,SAD,response_keyboard,5fa27ea9bddd8f4538acf471,307.0499999448657,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,AFRAID,DISGUSTED,response_keyboard,5fa27ea9bddd8f4538acf471,3339.449999853969,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,BORED,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,689.6800000686197,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,DISGUSTED,EXCITED,response_keyboard,5fa27ea9bddd8f4538acf471,13031.465000007302,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,SLEEPY,FRUSTRATED,response_keyboard,5fa27ea9bddd8f4538acf471,473.78499992191786,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
7.0,1.0,AFRAID,ALARMED,response_keyboard_single,5fa27ea9bddd8f4538acf471,1394.1649999469519,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,SAD,ALARMED,response_keyboard,5fa27ea9bddd8f4538acf471,12517.139999894423,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,ANGRY,DISGUSTED,response_keyboard,5fa27ea9bddd8f4538acf471,1369.6749999653548,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,AFRAID,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,6448.060000082478,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,EXCITED,ASTONISHED,response_keyboard,5fa27ea9bddd8f4538acf471,436.29499990493065,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
7.0,1.0,TIRED,SLEEPY,response_keyboard_single,5fa27ea9bddd8f4538acf471,459.705000044778,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ASTONISHED,SLEEPY,response_keyboard,5fa27ea9bddd8f4538acf471,1454.6450001653284,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,ANGRY,SLEEPY,response_keyboard,5fa27ea9bddd8f4538acf471,364.9500000756234,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,TIRED,ASTONISHED,response_keyboard,5fa27ea9bddd8f4538acf471,4337.749999947846,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SURPRISED,SAD,response_keyboard,5fa27ea9bddd8f4538acf471,666.4299999829383,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,ASTONISHED,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,1780.4750001523646,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ALARMED,SLEEPY,response_keyboard,5fa27ea9bddd8f4538acf471,2990.304999984801,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,ASTONISHED,ANGRY,response_keyboard,5fa27ea9bddd8f4538acf471,297.4049998447299,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,FRUSTRATED,AFRAID,response_keyboard,5fa27ea9bddd8f4538acf471,367.8499998059124,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,ASTONISHED,ALARMED,response_keyboard,5fa27ea9bddd8f4538acf471,1070.7499999552963,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,AFRAID,SAD,response_keyboard,5fa27ea9bddd8f4538acf471,10269.889999879524,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ALARMED,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,357.8500000294298,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,ALARMED,FRUSTRATED,response_keyboard,5fa27ea9bddd8f4538acf471,834.9650001619011,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,TIRED,SURPRISED,response_keyboard,5fa27ea9bddd8f4538acf471,3954.5299999881536,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,ALARMED,ANGRY,response_keyboard,5fa27ea9bddd8f4538acf471,298.05000009946525,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,DEPRESSED,ASTONISHED,response_keyboard,5fa27ea9bddd8f4538acf471,2056.0099999420345,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,TIRED,EXCITED,response_keyboard,5fa27ea9bddd8f4538acf471,1576.1199998669324,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ALARMED,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,2260.484999977052,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,ASTONISHED,SERENE,response_keyboard,5fa27ea9bddd8f4538acf471,2675.540000200272,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,STRESSED,DISGUSTED,response_keyboard,5fa27ea9bddd8f4538acf471,11738.2449998986,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,TIRED,AFRAID,response_keyboard,5fa27ea9bddd8f4538acf471,3501.530000008643,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,DEPRESSED,FRUSTRATED,response_keyboard,5fa27ea9bddd8f4538acf471,1866.209999890998,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,SURPRISED,ALARMED,response_keyboard,5fa27ea9bddd8f4538acf471,989.2549999058248,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,AFRAID,ANGRY,response_keyboard,5fa27ea9bddd8f4538acf471,9374.095000093803,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SAD,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,1410.39999993518,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,STRESSED,EXCITED,response_keyboard,5fa27ea9bddd8f4538acf471,6650.399999925867,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,SERENE,SURPRISED,response_keyboard,5fa27ea9bddd8f4538acf471,1078.4149998798966,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,BORED,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,1370.7950001116842,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,BORED,SURPRISED,response_keyboard,5fa27ea9bddd8f4538acf471,1059.4199998304248,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SERENE,DEPRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,283.27500005252665,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,EXCITED,BORED,response_keyboard,5fa27ea9bddd8f4538acf471,740.8049998339267,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,HAPPY,AFRAID,response_keyboard,5fa27ea9bddd8f4538acf471,1224.845000077039,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,SERENE,SLEEPY,response_keyboard,5fa27ea9bddd8f4538acf471,4123.725000070408,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,SURPRISED,ANGRY,response_keyboard,5fa27ea9bddd8f4538acf471,5497.429999988526,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,SURPRISED,ASTONISHED,response_keyboard,5fa27ea9bddd8f4538acf471,397.374999942258,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,DISGUSTED,SURPRISED,response_keyboard,5fa27ea9bddd8f4538acf471,292.94999991543585,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,SERENE,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,1244.040000019595,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,SURPRISED,AFRAID,response_keyboard,5fa27ea9bddd8f4538acf471,354.27500004880136,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,ASTONISHED,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,5072.4349999800315,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,DISGUSTED,BORED,response_keyboard,5fa27ea9bddd8f4538acf471,370.51999988034373,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,SERENE,HAPPY,response_keyboard,5fa27ea9bddd8f4538acf471,356.96000000461936,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,SATISFIED,ASTONISHED,response_keyboard,5fa27ea9bddd8f4538acf471,564.439999870956,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,HAPPY,EXCITED,response_keyboard,5fa27ea9bddd8f4538acf471,495.20000000484293,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,CALM,BORED,response_keyboard,5fa27ea9bddd8f4538acf471,2214.8899999447167,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,STRESSED,SURPRISED,response_keyboard,5fa27ea9bddd8f4538acf471,739.1250000800937,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,DISGUSTED,DEPRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,360.080000013113,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SERENE,SAD,response_keyboard,5fa27ea9bddd8f4538acf471,4680.644999956712,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SLEEPY,EXCITED,response_keyboard,5fa27ea9bddd8f4538acf471,1923.549999948591,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,STRESSED,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,476.62499989382917,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,SERENE,TIRED,response_keyboard,5fa27ea9bddd8f4538acf471,1075.4350000061097,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,EXCITED,ALARMED,response_keyboard,5fa27ea9bddd8f4538acf471,9336.450000060722,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ASTONISHED,BORED,response_keyboard,5fa27ea9bddd8f4538acf471,7013.365000020713,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,SAD,FRUSTRATED,response_keyboard,5fa27ea9bddd8f4538acf471,1228.449999820441,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,AFRAID,EXCITED,response_keyboard,5fa27ea9bddd8f4538acf471,370.6349998246878,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,HAPPY,FRUSTRATED,response_keyboard,5fa27ea9bddd8f4538acf471,283.84499996900564,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,ALARMED,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,798.8350000232457,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,HAPPY,ALARMED,response_keyboard,5fa27ea9bddd8f4538acf471,8006.254999898374,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,BORED,AFRAID,response_keyboard,5fa27ea9bddd8f4538acf471,1517.42499996908,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,STRESSED,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,2504.419999895617,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
6.0,1.0,CALM,SLEEPY,response_keyboard,5fa27ea9bddd8f4538acf471,746.6450000647454,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ANGRY,SATISFIED,response_keyboard,5fa27ea9bddd8f4538acf471,1320.4749999567864,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ALARMED,BORED,response_keyboard,5fa27ea9bddd8f4538acf471,532.8349999617785,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,ANGRY,SAD,response_keyboard,5fa27ea9bddd8f4538acf471,262.9100000485778,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,SAD,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,932.1349998936056,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,FRUSTRATED,BORED,response_keyboard,5fa27ea9bddd8f4538acf471,308.6399999447167,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SURPRISED,CALM,response_keyboard,5fa27ea9bddd8f4538acf471,372.484999941662,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,FRUSTRATED,ANGRY,response_keyboard,5fa27ea9bddd8f4538acf471,1699.070000089705,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,ALARMED,DEPRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,1645.5099999438974,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,STRESSED,TIRED,response_keyboard,5fa27ea9bddd8f4538acf471,379.3049999512732,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,ANGRY,STRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,440.3699999675154,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
5.0,1.0,SAD,SLEEPY,response_keyboard,5fa27ea9bddd8f4538acf471,299.55499991774565,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SLEEPY,SURPRISED,response_keyboard,5fa27ea9bddd8f4538acf471,414.57000002264977,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
3.0,1.0,SLEEPY,BORED,response_keyboard,5fa27ea9bddd8f4538acf471,454.1750000789762,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
4.0,1.0,ALARMED,DISGUSTED,response_keyboard,5fa27ea9bddd8f4538acf471,448.3050000853837,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,DISGUSTED,SERENE,response_keyboard,5fa27ea9bddd8f4538acf471,366.260000038892,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
2.0,1.0,SATISFIED,TIRED,response_keyboard,5fa27ea9bddd8f4538acf471,599.8899999540298,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,SATISFIED,DEPRESSED,response_keyboard,5fa27ea9bddd8f4538acf471,288.2949998602271,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,HAPPY,SAD,response_keyboard,5fa27ea9bddd8f4538acf471,485.00500014051806,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,ANGRY,SERENE,response_keyboard,5fa27ea9bddd8f4538acf471,258.0550001002848,2_2_ Emotion Testing Phase_ITALIAN,2242484.0
1.0,1.0,EXCITED,ALARMED,response_keyboard,5fa27ea1bf3404459c764d43,4874.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
3.0,1.0,BORED,STRESSED,response_keyboard,5fa27ea1bf3404459c764d43,4154.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
2.0,1.0,SLEEPY,EXCITED,response_keyboard,5fa27ea1bf3404459c764d43,2657.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
3.0,1.0,FRUSTRATED,SURPRISED,response_keyboard,5fa27ea1bf3404459c764d43,1619.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
3.0,1.0,SERENE,SLEEPY,response_keyboard,5fa27ea1bf3404459c764d43,1464.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
1.0,1.0,STRESSED,DISGUSTED,response_keyboard,5fa27ea1bf3404459c764d43,377.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
1.0,1.0,ASTONISHED,SLEEPY,response_keyboard,5fa27ea1bf3404459c764d43,1733.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
1.0,1.0,TIRED,FRUSTRATED,response_keyboard,5fa27ea1bf3404459c764d43,857.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
1.0,1.0,BORED,AFRAID,response_keyboard,5fa27ea1bf3404459c764d43,390.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
2.0,1.0,AFRAID,ANGRY,response_keyboard,5fa27ea1bf3404459c764d43,817.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
3.0,1.0,FRUSTRATED,STRESSED,response_keyboard,5fa27ea1bf3404459c764d43,1892.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
2.0,1.0,FRUSTRATED,AFRAID,response_keyboard,5fa27ea1bf3404459c764d43,443.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
1.0,1.0,ASTONISHED,ANGRY,response_keyboard,5fa27ea1bf3404459c764d43,309.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
4.0,1.0,SAD,STRESSED,response_keyboard,5fa27ea1bf3404459c764d43,2217.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
6.0,1.0,HAPPY,EXCITED,response_keyboard,5fa27ea1bf3404459c764d43,3145.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
2.0,1.0,DISGUSTED,BORED,response_keyboard,5fa27ea1bf3404459c764d43,326.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
1.0,1.0,TIRED,ALARMED,response_keyboard,5fa27ea1bf3404459c764d43,302.0,2_2_ Emotion Testing Phase_ITALIAN,2242483.0
