Response,color terms,color terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
2.0,RED,BLUE,response_keyboard,,1794.670000032056,1_2_ Color Testing Phase_ITALIAN,3105330.0
2.0,GREEN,PURPLE,response_keyboard,,1670.0450000353158,1_2_ Color Testing Phase_ITALIAN,3105330.0
3.0,PURPLE,BLUE,response_keyboard,,1940.869999991264,1_2_ Color Testing Phase_ITALIAN,3105330.0
3.0,BLUE,ORANGE,response_keyboard,,1314.5299999741835,1_2_ Color Testing Phase_ITALIAN,3105330.0
1.0,PURPLE,GREEN,response_keyboard,,320.9000000497326,1_2_ Color Testing Phase_ITALIAN,3105330.0
3.0,YELLOW,RED,response_keyboard,,1858.629999973345,1_2_ Color Testing Phase_ITALIAN,3105330.0
2.0,ORANGE,PURPLE,response_keyboard,,796.3050000253133,1_2_ Color Testing Phase_ITALIAN,3105330.0
4.0,RED,PURPLE,response_keyboard,,2099.0649999585003,1_2_ Color Testing Phase_ITALIAN,3279794.0
6.0,ORANGE,YELLOW,response_keyboard,,1303.7900000344962,1_2_ Color Testing Phase_ITALIAN,3279794.0
4.0,YELLOW,RED,response_keyboard,,2862.829999998212,1_2_ Color Testing Phase_ITALIAN,3279794.0
2.0,GREEN,YELLOW,response_keyboard,,1709.4099998939782,1_2_ Color Testing Phase_ITALIAN,3279794.0
1.0,ORANGE,GREEN,response_keyboard,,264.6399999503046,1_2_ Color Testing Phase_ITALIAN,3279794.0
5.0,BLUE,GREEN,response_keyboard,,758.1499998923391,1_2_ Color Testing Phase_ITALIAN,3279794.0
1.0,YELLOW,BLUE,response_keyboard,,359.72000006586313,1_2_ Color Testing Phase_ITALIAN,3279794.0
1.0,YELLOW,PURPLE,response_keyboard,,275.6099998950958,1_2_ Color Testing Phase_ITALIAN,3279794.0
2.0,RED,GREEN,response_keyboard,,4488.030000124127,1_2_ Color Testing Phase_ITALIAN,3279794.0
4.0,GREEN,PURPLE,response_keyboard,,828.3700000029057,1_2_ Color Testing Phase_ITALIAN,3279794.0
4.0,PURPLE,RED,response_keyboard,,333.58999993652105,1_2_ Color Testing Phase_ITALIAN,3279794.0
1.0,PURPLE,YELLOW,response_keyboard,,463.359999936074,1_2_ Color Testing Phase_ITALIAN,3279794.0
3.0,BLUE,ORANGE,response_keyboard,,1292.314999969676,1_2_ Color Testing Phase_ITALIAN,3279794.0
5.0,GREEN,BLUE,response_keyboard,,498.9499999210239,1_2_ Color Testing Phase_ITALIAN,3279794.0
1.0,BLUE,YELLOW,response_keyboard,,254.3450000230223,1_2_ Color Testing Phase_ITALIAN,3279794.0
3.0,RED,BLUE,response_keyboard,,1133.4550001192838,1_2_ Color Testing Phase_ITALIAN,3279794.0
4.0,RED,YELLOW,response_keyboard,,2447.9600000195205,1_2_ Color Testing Phase_ITALIAN,3279794.0
5.0,PURPLE,ORANGE,response_keyboard,,1758.7200000416487,1_2_ Color Testing Phase_ITALIAN,3279794.0
3.0,GREEN,RED,response_keyboard,,698.6150001175702,1_2_ Color Testing Phase_ITALIAN,3279794.0
6.0,PURPLE,BLUE,response_keyboard,,32.230000011622906,1_2_ Color Testing Phase_ITALIAN,3279794.0
5.0,PURPLE,GREEN,response_keyboard,,1509.5049999654293,1_2_ Color Testing Phase_ITALIAN,3279794.0
5.0,RED,ORANGE,response_keyboard,,2292.334999889136,1_2_ Color Testing Phase_ITALIAN,3279794.0
3.0,ORANGE,BLUE,response_keyboard,,3308.7999999988824,1_2_ Color Testing Phase_ITALIAN,3279794.0
4.0,BLUE,RED,response_keyboard,,1852.4100000504404,1_2_ Color Testing Phase_ITALIAN,3279794.0
3.0,GREEN,ORANGE,response_keyboard,,1369.440000038594,1_2_ Color Testing Phase_ITALIAN,3279794.0
7.0,BLUE,PURPLE,response_keyboard_single,,1073.5700000077486,1_2_ Color Testing Phase_ITALIAN,3279794.0
2.0,YELLOW,GREEN,response_keyboard,,1026.049999985844,1_2_ Color Testing Phase_ITALIAN,3279794.0
4.0,ORANGE,PURPLE,response_keyboard,,1894.1699999850243,1_2_ Color Testing Phase_ITALIAN,3279794.0
5.0,ORANGE,RED,response_keyboard,,1958.094999892637,1_2_ Color Testing Phase_ITALIAN,3279794.0
6.0,YELLOW,ORANGE,response_keyboard,,460.9100001398474,1_2_ Color Testing Phase_ITALIAN,3279794.0
2.0,GREEN,ORANGE,response_keyboard,,1744.2500000470318,1_2_ Color Testing Phase_ITALIAN,3062230.0
4.0,ORANGE,PURPLE,response_keyboard,,1801.3100000098348,1_2_ Color Testing Phase_ITALIAN,3062230.0
4.0,BLUE,PURPLE,response_keyboard,,1804.7599999699744,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,ORANGE,GREEN,response_keyboard,,2256.540000031237,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,BLUE,ORANGE,response_keyboard,,1680.0899999798276,1_2_ Color Testing Phase_ITALIAN,3062230.0
4.0,PURPLE,ORANGE,response_keyboard,,1435.7099999906495,1_2_ Color Testing Phase_ITALIAN,3062230.0
4.0,RED,PURPLE,response_keyboard,,4142.860000021756,1_2_ Color Testing Phase_ITALIAN,3062230.0
1.0,PURPLE,GREEN,response_keyboard,,2112.269999983255,1_2_ Color Testing Phase_ITALIAN,3062230.0
1.0,GREEN,PURPLE,response_keyboard,,287.8900000359863,1_2_ Color Testing Phase_ITALIAN,3062230.0
7.0,RED,ORANGE,response_keyboard_single,,2039.5900000003169,1_2_ Color Testing Phase_ITALIAN,3062230.0
4.0,PURPLE,YELLOW,response_keyboard,,845.6000000005588,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,GREEN,RED,response_keyboard,,835.2650000015274,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,YELLOW,GREEN,response_keyboard,,293.4599999571219,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,GREEN,YELLOW,response_keyboard,,270.7700000028126,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,YELLOW,BLUE,response_keyboard,,2703.570000012405,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,RED,GREEN,response_keyboard,,239.28999999770892,1_2_ Color Testing Phase_ITALIAN,3062230.0
7.0,YELLOW,ORANGE,response_keyboard_single,,443.1949999998324,1_2_ Color Testing Phase_ITALIAN,3062230.0
4.0,YELLOW,PURPLE,response_keyboard,,1131.2349999789149,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,RED,BLUE,response_keyboard,,3701.319999992848,1_2_ Color Testing Phase_ITALIAN,3062230.0
6.0,YELLOW,RED,response_keyboard,,658.4099999745376,1_2_ Color Testing Phase_ITALIAN,3062230.0
7.0,ORANGE,RED,response_keyboard_single,,810.6450000195764,1_2_ Color Testing Phase_ITALIAN,3062230.0
7.0,ORANGE,YELLOW,response_keyboard_single,,2741.9450000161305,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,BLUE,YELLOW,response_keyboard,,2377.9799999902025,1_2_ Color Testing Phase_ITALIAN,3062230.0
4.0,PURPLE,RED,response_keyboard,,1786.324999993667,1_2_ Color Testing Phase_ITALIAN,3062230.0
6.0,RED,YELLOW,response_keyboard,,2076.0299999965355,1_2_ Color Testing Phase_ITALIAN,3062230.0
6.0,GREEN,BLUE,response_keyboard,,2341.104999999516,1_2_ Color Testing Phase_ITALIAN,3062230.0
5.0,PURPLE,BLUE,response_keyboard,,1020.6050000269896,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,ORANGE,BLUE,response_keyboard,,1108.8699999963865,1_2_ Color Testing Phase_ITALIAN,3062230.0
7.0,BLUE,GREEN,response_keyboard_single,,1022.5999999674968,1_2_ Color Testing Phase_ITALIAN,3062230.0
2.0,BLUE,RED,response_keyboard,,395.2249999856576,1_2_ Color Testing Phase_ITALIAN,3062230.0
6.0,GREEN,PURPLE,response_keyboard,,2182.2600000014063,1_2_ Color Testing Phase_ITALIAN,2862992.0
7.0,GREEN,BLUE,response_keyboard_single,,2495.7050000084564,1_2_ Color Testing Phase_ITALIAN,2862992.0
4.0,BLUE,YELLOW,response_keyboard,,920.9350000019184,1_2_ Color Testing Phase_ITALIAN,2862992.0
5.0,BLUE,ORANGE,response_keyboard,,5426.124999998137,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,ORANGE,PURPLE,response_keyboard,,2481.70500001288,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,YELLOW,GREEN,response_keyboard,,5373.865000001388,1_2_ Color Testing Phase_ITALIAN,2862992.0
6.0,PURPLE,RED,response_keyboard,,2755.665000004228,1_2_ Color Testing Phase_ITALIAN,2862992.0
4.0,RED,BLUE,response_keyboard,,1834.555000008549,1_2_ Color Testing Phase_ITALIAN,2862992.0
4.0,GREEN,ORANGE,response_keyboard,,2860.790000006091,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,ORANGE,BLUE,response_keyboard,,4159.080000012182,1_2_ Color Testing Phase_ITALIAN,2862992.0
4.0,PURPLE,BLUE,response_keyboard,,3044.4100000022445,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,YELLOW,PURPLE,response_keyboard,,1503.2650000066496,1_2_ Color Testing Phase_ITALIAN,2862992.0
6.0,RED,PURPLE,response_keyboard,,1605.7900000014342,1_2_ Color Testing Phase_ITALIAN,2862992.0
4.0,RED,GREEN,response_keyboard,,2874.695000005886,1_2_ Color Testing Phase_ITALIAN,2862992.0
4.0,GREEN,RED,response_keyboard,,4621.2349999987055,1_2_ Color Testing Phase_ITALIAN,2862992.0
2.0,RED,YELLOW,response_keyboard,,2695.7150000089314,1_2_ Color Testing Phase_ITALIAN,2862992.0
4.0,ORANGE,RED,response_keyboard,,6152.685000008205,1_2_ Color Testing Phase_ITALIAN,2862992.0
5.0,BLUE,RED,response_keyboard,,2009.105000004638,1_2_ Color Testing Phase_ITALIAN,2862992.0
5.0,ORANGE,GREEN,response_keyboard,,4992.640000011306,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,ORANGE,YELLOW,response_keyboard,,4089.149999985239,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,YELLOW,ORANGE,response_keyboard,,1234.874999994645,1_2_ Color Testing Phase_ITALIAN,2862992.0
4.0,RED,ORANGE,response_keyboard,,2671.8800000089686,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,PURPLE,GREEN,response_keyboard,,8296.269999991637,1_2_ Color Testing Phase_ITALIAN,2862992.0
4.0,PURPLE,ORANGE,response_keyboard,,2566.2799999990966,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,GREEN,YELLOW,response_keyboard,,2359.5299999869894,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,YELLOW,BLUE,response_keyboard,,3921.869999991032,1_2_ Color Testing Phase_ITALIAN,2862992.0
5.0,BLUE,PURPLE,response_keyboard,,3045.7450000103563,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,PURPLE,YELLOW,response_keyboard,,832.4800000118557,1_2_ Color Testing Phase_ITALIAN,2862992.0
6.0,BLUE,GREEN,response_keyboard,,4613.810000009835,1_2_ Color Testing Phase_ITALIAN,2862992.0
3.0,YELLOW,RED,response_keyboard,,4440.3650000167545,1_2_ Color Testing Phase_ITALIAN,2862992.0
2.0,ORANGE,BLUE,response_keyboard,,8607.070000027306,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,BLUE,PURPLE,response_keyboard,,4803.094999981113,1_2_ Color Testing Phase_ITALIAN,2837395.0
1.0,BLUE,RED,response_keyboard,,5045.42500001844,1_2_ Color Testing Phase_ITALIAN,2837395.0
6.0,YELLOW,ORANGE,response_keyboard,,1628.5099999513477,1_2_ Color Testing Phase_ITALIAN,2837395.0
6.0,ORANGE,RED,response_keyboard,,6792.695000069216,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,YELLOW,BLUE,response_keyboard,,4059.484999976121,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,GREEN,YELLOW,response_keyboard,,1777.3150000721216,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,GREEN,RED,response_keyboard,,6431.459999992512,1_2_ Color Testing Phase_ITALIAN,2837395.0
4.0,ORANGE,PURPLE,response_keyboard,,1630.8999999891969,1_2_ Color Testing Phase_ITALIAN,2837395.0
6.0,ORANGE,YELLOW,response_keyboard,,5760.379999992438,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,RED,YELLOW,response_keyboard,,2966.910000075586,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,GREEN,ORANGE,response_keyboard,,1734.5500000519678,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,YELLOW,GREEN,response_keyboard,,1339.5950000267476,1_2_ Color Testing Phase_ITALIAN,2837395.0
5.0,RED,PURPLE,response_keyboard,,3321.6300000203773,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,PURPLE,ORANGE,response_keyboard,,6558.0400000326335,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,YELLOW,PURPLE,response_keyboard,,1789.3649999750778,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,PURPLE,GREEN,response_keyboard,,1305.9849999845028,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,RED,GREEN,response_keyboard,,3339.85499991104,1_2_ Color Testing Phase_ITALIAN,2837395.0
1.0,ORANGE,GREEN,response_keyboard,,712.8800000064075,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,PURPLE,YELLOW,response_keyboard,,2241.1749999737367,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,GREEN,PURPLE,response_keyboard,,4638.139999937266,1_2_ Color Testing Phase_ITALIAN,2837395.0
1.0,BLUE,GREEN,response_keyboard,,1213.289999985136,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,YELLOW,RED,response_keyboard,,1358.7899999693036,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,BLUE,ORANGE,response_keyboard,,1110.785000026226,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,GREEN,BLUE,response_keyboard,,2299.0099999587983,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,BLUE,YELLOW,response_keyboard,,3365.415000007488,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,RED,BLUE,response_keyboard,,2843.269999953918,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,PURPLE,BLUE,response_keyboard,,5880.78000000678,1_2_ Color Testing Phase_ITALIAN,2837395.0
3.0,RED,ORANGE,response_keyboard,,7007.9700000351295,1_2_ Color Testing Phase_ITALIAN,2837395.0
2.0,PURPLE,RED,response_keyboard,,3628.234999952838,1_2_ Color Testing Phase_ITALIAN,2837395.0
5.0,RED,YELLOW,response_keyboard,,28184.015000000727,1_2_ Color Testing Phase_ITALIAN,2755031.0
1.0,PURPLE,GREEN,response_keyboard,,4704.069999999774,1_2_ Color Testing Phase_ITALIAN,2755031.0
6.0,GREEN,RED,response_keyboard,,2116.6749999993044,1_2_ Color Testing Phase_ITALIAN,2755031.0
4.0,ORANGE,PURPLE,response_keyboard,,4832.429999998567,1_2_ Color Testing Phase_ITALIAN,2755031.0
1.0,ORANGE,YELLOW,response_keyboard,,3067.030000000159,1_2_ Color Testing Phase_ITALIAN,2755031.0
6.0,BLUE,GREEN,response_keyboard,,6383.705000000191,1_2_ Color Testing Phase_ITALIAN,2755031.0
3.0,PURPLE,ORANGE,response_keyboard,,2221.399999998539,1_2_ Color Testing Phase_ITALIAN,2755031.0
1.0,ORANGE,GREEN,response_keyboard,,5209.015000000363,1_2_ Color Testing Phase_ITALIAN,2755031.0
5.0,RED,PURPLE,response_keyboard,,2576.469999999972,1_2_ Color Testing Phase_ITALIAN,2755031.0
5.0,GREEN,BLUE,response_keyboard,,2368.3400000008987,1_2_ Color Testing Phase_ITALIAN,2755031.0
4.0,YELLOW,ORANGE,response_keyboard,,2856.404999998631,1_2_ Color Testing Phase_ITALIAN,2755031.0
3.0,GREEN,PURPLE,response_keyboard,,7046.35000000053,1_2_ Color Testing Phase_ITALIAN,2755031.0
6.0,RED,BLUE,response_keyboard,,853.7150000011025,1_2_ Color Testing Phase_ITALIAN,2755031.0
4.0,PURPLE,RED,response_keyboard,,2539.854999999079,1_2_ Color Testing Phase_ITALIAN,2755031.0
5.0,BLUE,RED,response_keyboard,,1966.1599999999453,1_2_ Color Testing Phase_ITALIAN,2755031.0
3.0,GREEN,YELLOW,response_keyboard,,7836.729999999108,1_2_ Color Testing Phase_ITALIAN,2755031.0
5.0,YELLOW,BLUE,response_keyboard,,1960.7550000000629,1_2_ Color Testing Phase_ITALIAN,2755031.0
2.0,RED,GREEN,response_keyboard,,4464.90999999881,1_2_ Color Testing Phase_ITALIAN,2755031.0
1.0,BLUE,ORANGE,response_keyboard,,2837.344999999914,1_2_ Color Testing Phase_ITALIAN,2755031.0
4.0,ORANGE,BLUE,response_keyboard,,1665.2549999998882,1_2_ Color Testing Phase_ITALIAN,2755031.0
2.0,YELLOW,PURPLE,response_keyboard,,1459.6750000000466,1_2_ Color Testing Phase_ITALIAN,2755031.0
5.0,BLUE,YELLOW,response_keyboard,,2094.4200000012643,1_2_ Color Testing Phase_ITALIAN,2755031.0
3.0,BLUE,PURPLE,response_keyboard,,2645.6049999996903,1_2_ Color Testing Phase_ITALIAN,2755031.0
4.0,ORANGE,RED,response_keyboard,,4506.435000001133,1_2_ Color Testing Phase_ITALIAN,2755031.0
2.0,PURPLE,BLUE,response_keyboard,,4197.039999999106,1_2_ Color Testing Phase_ITALIAN,2755031.0
5.0,RED,ORANGE,response_keyboard,,5348.304999999527,1_2_ Color Testing Phase_ITALIAN,2755031.0
4.0,PURPLE,YELLOW,response_keyboard,,2752.345000000787,1_2_ Color Testing Phase_ITALIAN,2755031.0
6.0,YELLOW,GREEN,response_keyboard,,3059.769999999844,1_2_ Color Testing Phase_ITALIAN,2755031.0
4.0,GREEN,ORANGE,response_keyboard,,6608.775000000605,1_2_ Color Testing Phase_ITALIAN,2755031.0
6.0,YELLOW,RED,response_keyboard,,4413.36500000034,1_2_ Color Testing Phase_ITALIAN,2755031.0
6.0,ORANGE,GREEN,response_keyboard,,9174.530000000232,1_2_ Color Testing Phase_ITALIAN,2668045.0
6.0,GREEN,BLUE,response_keyboard,,7172.0599999989645,1_2_ Color Testing Phase_ITALIAN,2668045.0
7.0,ORANGE,RED,response_keyboard_single,,2795.674999999392,1_2_ Color Testing Phase_ITALIAN,2668045.0
5.0,BLUE,RED,response_keyboard,,2538.3600000004662,1_2_ Color Testing Phase_ITALIAN,2668045.0
4.0,YELLOW,RED,response_keyboard,,3214.544999998907,1_2_ Color Testing Phase_ITALIAN,2668045.0
6.0,GREEN,RED,response_keyboard,,2000.2850000000765,1_2_ Color Testing Phase_ITALIAN,2668045.0
2.0,PURPLE,GREEN,response_keyboard,,1634.9800000007235,1_2_ Color Testing Phase_ITALIAN,2668045.0
2.0,YELLOW,PURPLE,response_keyboard,,2668.170000000828,1_2_ Color Testing Phase_ITALIAN,2668045.0
5.0,BLUE,GREEN,response_keyboard,,1955.8099999994736,1_2_ Color Testing Phase_ITALIAN,2668045.0
3.0,YELLOW,BLUE,response_keyboard,,2126.940000000104,1_2_ Color Testing Phase_ITALIAN,2668045.0
5.0,RED,GREEN,response_keyboard,,1590.9950000004756,1_2_ Color Testing Phase_ITALIAN,2668045.0
5.0,RED,PURPLE,response_keyboard,,4541.834999999992,1_2_ Color Testing Phase_ITALIAN,2668045.0
2.0,BLUE,YELLOW,response_keyboard,,3382.8249999987747,1_2_ Color Testing Phase_ITALIAN,2668045.0
4.0,RED,YELLOW,response_keyboard,,4391.524999999092,1_2_ Color Testing Phase_ITALIAN,2668045.0
3.0,GREEN,YELLOW,response_keyboard,,4722.510000001421,1_2_ Color Testing Phase_ITALIAN,2668045.0
5.0,PURPLE,RED,response_keyboard,,1884.0799999998128,1_2_ Color Testing Phase_ITALIAN,2668045.0
3.0,ORANGE,PURPLE,response_keyboard,,4253.085000000283,1_2_ Color Testing Phase_ITALIAN,2668045.0
5.0,ORANGE,BLUE,response_keyboard,,3577.740000000631,1_2_ Color Testing Phase_ITALIAN,2668045.0
2.0,BLUE,PURPLE,response_keyboard,,1546.195000000822,1_2_ Color Testing Phase_ITALIAN,2668045.0
4.0,BLUE,ORANGE,response_keyboard,,1355.4949999997625,1_2_ Color Testing Phase_ITALIAN,2668045.0
3.0,YELLOW,GREEN,response_keyboard,,2779.059999998921,1_2_ Color Testing Phase_ITALIAN,2668045.0
2.0,GREEN,PURPLE,response_keyboard,,3218.0650000009337,1_2_ Color Testing Phase_ITALIAN,2668045.0
2.0,PURPLE,YELLOW,response_keyboard,,3565.3800000000047,1_2_ Color Testing Phase_ITALIAN,2668045.0
6.0,YELLOW,ORANGE,response_keyboard,,3848.855000000185,1_2_ Color Testing Phase_ITALIAN,2668045.0
6.0,RED,BLUE,response_keyboard,,2860.7499999998254,1_2_ Color Testing Phase_ITALIAN,2668045.0
4.0,RED,ORANGE,response_keyboard,,4690.520000000077,1_2_ Color Testing Phase_ITALIAN,2668045.0
4.0,ORANGE,YELLOW,response_keyboard,,3423.8399999994435,1_2_ Color Testing Phase_ITALIAN,2668045.0
5.0,PURPLE,ORANGE,response_keyboard,,3383.230000001262,1_2_ Color Testing Phase_ITALIAN,2668045.0
2.0,PURPLE,BLUE,response_keyboard,,23650.54000000053,1_2_ Color Testing Phase_ITALIAN,2668045.0
6.0,GREEN,ORANGE,response_keyboard,,2981.780000000057,1_2_ Color Testing Phase_ITALIAN,2668045.0
1.0,GREEN,RED,response_keyboard,,1398.9000000001397,1_2_ Color Testing Phase_ITALIAN,2619711.0
2.0,YELLOW,PURPLE,response_keyboard,,1401.1049999971874,1_2_ Color Testing Phase_ITALIAN,2619711.0
2.0,ORANGE,PURPLE,response_keyboard,,1915.1999999885447,1_2_ Color Testing Phase_ITALIAN,2619711.0
2.0,YELLOW,GREEN,response_keyboard,,1239.0750000195112,1_2_ Color Testing Phase_ITALIAN,2619711.0
2.0,ORANGE,GREEN,response_keyboard,,2825.3599999879957,1_2_ Color Testing Phase_ITALIAN,2619711.0
2.0,PURPLE,ORANGE,response_keyboard,,967.2450000070968,1_2_ Color Testing Phase_ITALIAN,2619711.0
1.0,RED,GREEN,response_keyboard,,883.3400000003166,1_2_ Color Testing Phase_ITALIAN,2619711.0
5.0,RED,ORANGE,response_keyboard,,2169.020000001183,1_2_ Color Testing Phase_ITALIAN,2619711.0
5.0,GREEN,BLUE,response_keyboard,,3408.2150000031106,1_2_ Color Testing Phase_ITALIAN,2619711.0
3.0,YELLOW,BLUE,response_keyboard,,2086.4549999823794,1_2_ Color Testing Phase_ITALIAN,2619711.0
4.0,RED,PURPLE,response_keyboard,,1710.800000000745,1_2_ Color Testing Phase_ITALIAN,2619711.0
2.0,PURPLE,YELLOW,response_keyboard,,1389.7949999955017,1_2_ Color Testing Phase_ITALIAN,2619711.0
1.0,BLUE,RED,response_keyboard,,489.1350000107195,1_2_ Color Testing Phase_ITALIAN,2619711.0
1.0,ORANGE,BLUE,response_keyboard,,1345.7500000076834,1_2_ Color Testing Phase_ITALIAN,2619711.0
1.0,PURPLE,GREEN,response_keyboard,,1980.0099999993108,1_2_ Color Testing Phase_ITALIAN,2619711.0
6.0,YELLOW,ORANGE,response_keyboard,,1447.7499999920838,1_2_ Color Testing Phase_ITALIAN,2619711.0
2.0,GREEN,ORANGE,response_keyboard,,1210.3150000039022,1_2_ Color Testing Phase_ITALIAN,2619711.0
1.0,GREEN,YELLOW,response_keyboard,,1698.0949999997392,1_2_ Color Testing Phase_ITALIAN,2619711.0
5.0,YELLOW,RED,response_keyboard,,2014.724999986356,1_2_ Color Testing Phase_ITALIAN,2619711.0
5.0,ORANGE,RED,response_keyboard,,2691.339999990305,1_2_ Color Testing Phase_ITALIAN,2619711.0
4.0,PURPLE,RED,response_keyboard,,2190.744999999879,1_2_ Color Testing Phase_ITALIAN,2619711.0
2.0,BLUE,YELLOW,response_keyboard,,1241.210000007413,1_2_ Color Testing Phase_ITALIAN,2619711.0
5.0,ORANGE,YELLOW,response_keyboard,,1312.8450000076557,1_2_ Color Testing Phase_ITALIAN,2619711.0
1.0,BLUE,ORANGE,response_keyboard,,1428.249999997206,1_2_ Color Testing Phase_ITALIAN,2619711.0
3.0,BLUE,PURPLE,response_keyboard,,3697.61999999173,1_2_ Color Testing Phase_ITALIAN,2619711.0
2.0,GREEN,PURPLE,response_keyboard,,2818.3500000159256,1_2_ Color Testing Phase_ITALIAN,2619711.0
5.0,BLUE,GREEN,response_keyboard,,1478.030000027502,1_2_ Color Testing Phase_ITALIAN,2619711.0
1.0,RED,BLUE,response_keyboard,,862.0000000228174,1_2_ Color Testing Phase_ITALIAN,2619711.0
5.0,RED,YELLOW,response_keyboard,,2250.590000010561,1_2_ Color Testing Phase_ITALIAN,2619711.0
5.0,PURPLE,BLUE,response_keyboard,,3567.960000014864,1_2_ Color Testing Phase_ITALIAN,2619711.0
